date,CO_content,HCL_content,NOx_content,SO2_content,Primary_air_regulator,Primary_air_volume,Main_steam_flow_rate_setting,Secondary_air_regulator,Secondary_air_volume,Inducer_fan_speed,Pusher_start_stop,Pusher_manual_command,Pusher_automatic_throwback_signal,Pusher_automatic_command,Oxygen_setpoint,Ladle_water_level,Grate_start_stop,Grate_actual_operation_command,Grate_manual_command,Grate_automatic_throw-out_signal,Feedwater_flow
2021-12-22 23:35:08,1.4236,2.8472,62.8704,5.7501,70.5787,78826.2188,60.0,29.5301,11324.752,68.4329,True,40.0,False,70.0,25.0,1.8831,True,40.0,40.0,False,73.8273
2021-12-22 23:35:09,1.375,2.838,62.8333,5.6807,70.5926,78783.5547,60.0,28.7986,10988.6309,68.6389,True,40.0,False,70.0,25.0,2.0169,True,40.0,40.0,False,73.767
2021-12-22 23:35:10,1.4861,2.7917,63.0556,5.7016,70.5833,79286.7891,60.0,28.2269,10851.2676,68.7477,True,40.0,False,70.0,25.0,2.2937,True,40.0,40.0,False,73.714
2021-12-22 23:35:11,1.4583,2.8056,62.889,5.7224,70.5926,79688.5,60.0,27.6644,10500.0,68.6806,True,40.0,False,70.0,25.0,2.5325,True,40.0,40.0,False,73.6386
2021-12-22 23:35:12,1.4167,2.8333,62.9445,5.7432,70.5926,79590.0234,60.0,26.8843,10136.5684,68.5208,True,40.0,False,70.0,25.0,2.5518,True,40.0,40.0,False,73.5575
2021-12-22 23:35:13,1.8819,2.5509,63.9445,5.0904,70.5764,79779.8281,60.0,26.456,10024.9678,68.3657,True,40.0,False,70.0,25.0,2.4526,True,40.0,40.0,False,73.4738
2021-12-22 23:35:14,1.8611,2.5648,64.0742,5.0279,70.5694,79688.5,60.0,25.831,9759.6113,68.2384,True,40.0,False,70.0,25.0,2.1839,True,40.0,40.0,False,73.4207
2021-12-22 23:35:15,1.8194,2.537,63.9445,5.0417,70.5856,79948.1719,60.0,25.3426,9604.6865,68.1782,True,40.0,False,70.0,25.0,1.9681,True,40.0,40.0,False,73.3971
2021-12-22 23:35:16,1.7986,2.5231,64.1298,5.0626,70.5764,80332.625,60.0,24.6551,9205.9756,68.2685,True,40.0,False,70.0,25.0,1.9836,True,40.0,40.0,False,73.3591
2021-12-22 23:35:17,1.9028,2.4769,63.9446,5.1319,70.5787,80840.0781,60.0,24.1551,9082.9512,68.2778,True,40.0,False,70.0,25.0,2.0166,True,40.0,40.0,False,73.314
2021-12-22 23:35:18,1.8611,2.5046,64.0743,5.1528,70.5903,80840.0781,60.0,23.6574,8916.2773,68.3102,True,40.0,False,70.0,25.0,1.9839,True,40.0,40.0,False,73.2813
2021-12-22 23:35:19,1.8403,2.5046,63.4076,5.4653,70.5995,80520.6875,60.0,23.1273,8485.2813,68.3125,True,40.0,False,70.0,25.0,2.0145,True,40.0,40.0,False,73.2788
2021-12-22 23:35:20,1.7708,2.5509,63.4076,5.4722,70.5995,80004.2109,60.0,22.5995,8351.6465,68.3056,True,40.0,False,70.0,25.0,2.1313,True,40.0,40.0,False,73.2742
2021-12-22 23:35:21,1.9028,2.463,63.315,5.4444,70.5694,79885.0859,60.0,22.0741,8031.1885,68.2546,True,40.0,False,70.0,25.0,2.1918,True,40.0,40.0,False,73.266
2021-12-22 23:35:22,1.8403,2.4907,63.315,5.4653,70.5856,79779.8281,60.0,21.6412,7745.9668,68.1389,True,40.0,False,70.0,25.0,2.2359,True,40.0,40.0,False,73.2362
2021-12-22 23:35:23,1.8194,2.5324,63.5002,5.4861,70.5833,79491.4219,60.0,20.9861,7549.8345,68.0579,True,40.0,False,70.0,25.0,2.2775,True,40.0,40.0,False,73.2297
2021-12-22 23:35:24,1.8542,2.5509,63.4446,5.4722,70.5856,79399.7578,60.0,20.6227,7399.3232,67.9468,True,40.0,False,70.0,25.0,2.3459,True,40.0,40.0,False,73.2285
2021-12-22 23:35:25,1.8194,2.537,63.3891,5.4444,70.5787,79646.3125,60.0,20.1134,7035.6235,67.9097,True,40.0,False,70.0,25.0,2.4606,True,40.0,40.0,False,73.249
2021-12-22 23:35:26,1.8611,2.8241,62.8335,5.4861,70.5764,79357.4141,60.0,19.6134,7035.6235,67.9653,True,40.0,False,70.0,25.0,2.4833,True,40.0,40.0,False,73.2805
2021-12-22 23:35:27,1.8819,2.7917,62.8335,5.5278,70.5995,79779.8281,60.0,19.5139,6652.0674,68.03699999999999,True,40.0,False,70.0,25.0,2.4556,True,40.0,40.0,False,73.2845
2021-12-22 23:35:28,1.8472,2.8472,62.8335,5.4722,70.5995,80241.9219,60.0,19.7176,6244.9980000000005,68.1319,True,40.0,False,70.0,25.0,2.1069,True,40.0,40.0,False,73.2668
2021-12-22 23:35:29,1.8472,2.8472,62.8335,5.4722,70.5995,80241.9219,60.0,19.7176,6244.9980000000005,68.1319,True,40.0,False,70.0,25.0,2.1069,True,40.0,40.0,False,73.2668
2021-12-22 23:35:30,1.8611,2.8796,63.0002,5.4444,70.5833,79955.1797,60.0,19.6829,6062.1777,68.1204,True,40.0,False,70.0,25.0,2.1515,True,40.0,40.0,False,73.2777
2021-12-22 23:35:31,1.8194,2.7917,62.8891,5.4861,70.5764,79976.1953,60.0,19.6181,6062.1777,68.0648,True,40.0,False,70.0,25.0,2.2333,True,40.0,40.0,False,73.4107
2021-12-22 23:35:32,1.8611,2.8333,62.8891,5.4861,70.5833,79800.8906,60.0,19.6343,6244.9980000000005,67.9653,True,40.0,False,70.0,25.0,2.2874,True,40.0,40.0,False,73.593
2021-12-22 23:35:33,1.8542,2.8472,62.315,5.3681,70.5764,80346.5625,60.0,19.6829,6244.9980000000005,67.9167,True,40.0,False,70.0,25.0,2.3352,True,40.0,40.0,False,73.7829
2021-12-22 23:35:34,1.7986,2.8796,62.1298,5.3194,70.5787,80541.5547,60.0,19.7037,6062.1777,67.8449,True,40.0,False,70.0,25.0,2.3825,True,40.0,40.0,False,73.9089
2021-12-22 23:35:35,1.8403,2.8333,62.315,5.2778,70.5833,80451.0781,60.0,19.6736,6062.1777,67.7523,True,40.0,False,70.0,25.0,2.4337,True,40.0,40.0,False,74.0788
2021-12-22 23:35:36,1.8819,2.8241,62.2595,5.2986,70.5833,79716.6094,60.0,19.6204,5873.6704,67.6343,True,40.0,False,70.0,25.0,2.4869,True,40.0,40.0,False,74.1842
2021-12-22 23:35:37,1.8819,2.7917,62.2039,5.3194,70.5926,79449.125,60.0,19.6505,5873.6704,67.5046,True,40.0,False,70.0,25.0,2.6212,True,40.0,40.0,False,74.2184
2021-12-22 23:35:38,1.7986,2.8333,61.8891,5.2986,70.5856,79371.5313,60.0,19.6806,5873.6704,67.5023,True,40.0,False,70.0,25.0,2.7708,True,40.0,40.0,False,74.2017
2021-12-22 23:35:39,2.0556,2.6898,61.7409,5.0694,70.5787,78812.0,60.0,19.6852,5873.6704,67.6505,True,40.0,False,70.0,25.0,2.8106,True,40.0,40.0,False,74.1067
2021-12-22 23:35:40,2.0972,2.6898,61.6854,5.0208,70.5764,79427.9766,60.0,19.6898,6062.1777,67.7917,True,40.0,False,70.0,25.0,2.9246,True,40.0,40.0,False,73.9968
2021-12-22 23:35:41,2.0556,2.6759,61.5187,5.0417,70.5926,80046.2109,60.0,19.6806,5873.6704,67.8009,True,40.0,False,70.0,25.0,3.123,True,40.0,40.0,False,73.8725
2021-12-22 23:35:42,2.0764,2.662,61.7039,5.0833,70.5926,79969.1953,60.0,19.6574,6062.1777,67.8009,True,40.0,False,70.0,25.0,3.2614,True,40.0,40.0,False,73.7151
2021-12-22 23:35:43,2.0069,2.7037,61.7595,5.1528,70.5833,79709.5859,60.0,19.6296,5873.6704,67.7639,True,40.0,False,70.0,25.0,3.2764,True,40.0,40.0,False,73.5814
2021-12-22 23:35:44,2.0069,2.7083,61.6483,5.1111,70.5995,79279.7344,60.0,19.6574,5612.4863,67.7315,True,40.0,False,70.0,25.0,3.1630000000000003,True,40.0,40.0,False,73.4904
2021-12-22 23:35:45,2.0347,2.6759,61.7039,5.0694,70.5926,79279.7344,60.0,19.6481,5612.4863,67.794,True,40.0,False,70.0,25.0,2.9349,True,40.0,40.0,False,73.3745
2021-12-22 23:35:46,2.0764,2.6667,61.5187,5.0625,70.5856,79857.0313,60.0,19.6713,5408.3271,68.0394,True,40.0,False,70.0,25.0,2.5807,True,40.0,40.0,False,73.2648
2021-12-22 23:35:47,2.0347,2.6204,61.6483,5.1042,70.5926,79864.0469,60.0,19.6481,5612.4863,68.3032,True,40.0,False,70.0,25.0,2.3339,True,40.0,40.0,False,73.2124
2021-12-22 23:35:48,2.0486,2.662,61.6298,5.1319,70.5764,79618.1719,60.0,19.6736,5612.4863,68.7477,True,40.0,False,70.0,25.0,2.156,True,40.0,40.0,False,73.296
2021-12-22 23:35:49,2.0486,2.6759,61.815,5.0903,70.5764,79568.9063,60.0,19.6528,5408.3271,68.9907,True,40.0,False,70.0,25.0,1.9649,True,40.0,40.0,False,73.45100000000002
2021-12-22 23:35:50,1.9861,2.6898,61.7039,5.0694,70.5856,79850.0156,60.0,19.6574,5612.4863,68.9931,True,40.0,False,70.0,25.0,2.0366,True,40.0,40.0,False,73.6403
2021-12-22 23:35:51,2.0972,2.6898,61.6854,5.0208,70.5764,80311.6953,60.0,19.6898,5612.4863,68.7431,True,40.0,False,70.0,25.0,2.2081,True,40.0,40.0,False,73.8012
2021-12-22 23:35:52,2.2778,2.6204,61.3891,5.0417,70.5694,80123.1484,60.0,19.6806,5408.3271,68.2778,True,40.0,False,70.0,25.0,2.3269,True,40.0,40.0,False,73.9315
2021-12-22 23:35:53,2.2847,2.6481,61.5743,5.0625,70.5926,80116.1641,60.0,19.6481,5612.4863,67.9954,True,40.0,False,70.0,25.0,2.3355,True,40.0,40.0,False,74.0588
2021-12-22 23:35:54,2.3333,2.6435,61.4446,5.1319,70.5926,79779.8281,60.0,19.6875,5612.4863,67.96300000000001,True,40.0,False,70.0,25.0,2.394,True,40.0,40.0,False,74.1664
2021-12-22 23:35:55,2.2222,2.6759,61.4632,5.1528,70.5995,79067.4688,60.0,19.6644,5612.4863,68.0648,True,40.0,False,70.0,25.0,2.4911,True,40.0,40.0,False,74.2418
2021-12-22 23:35:56,2.2847,2.6898,61.6854,5.0903,70.5833,78004.6797,60.0,19.6736,5612.4863,68.3264,True,40.0,False,70.0,25.0,2.6057,True,40.0,40.0,False,74.3164
2021-12-22 23:35:57,2.2639,2.662,61.7039,5.0417,70.5926,78634.0938,60.0,19.6343,5123.4751,68.5833,True,40.0,False,70.0,25.0,2.5982,True,40.0,40.0,False,74.3497
2021-12-22 23:35:58,2.2917,2.662,61.7595,5.0625,70.5764,78783.5547,60.0,19.6667,5123.4751,68.8449,True,40.0,False,70.0,25.0,2.4857,True,40.0,40.0,False,74.3172
2021-12-22 23:35:59,2.2431,2.9352,61.5743,5.7153,70.5856,78662.5938,60.0,19.6782,4663.6895,69.2176,True,40.0,False,70.0,25.0,2.5339,True,40.0,40.0,False,74.1893
2021-12-22 23:36:00,2.2431,2.9491,61.4446,5.7847,70.5856,79053.2891,60.0,19.6806,4663.6895,69.6782,True,40.0,False,70.0,25.0,2.5607,True,40.0,40.0,False,74.0476
2021-12-22 23:36:01,2.2222,2.9444,61.5002,5.7639,70.5764,78733.7734,60.0,19.6944,4898.98,70.0787,True,40.0,False,70.0,25.0,2.5478,True,40.0,40.0,False,73.8594
2021-12-22 23:36:02,2.2847,2.9583,61.5743,5.75,70.5995,78484.3594,60.0,19.6435,4898.98,70.4259,True,40.0,False,70.0,25.0,2.5569,True,40.0,40.0,False,73.6976
2021-12-22 23:36:03,2.2431,2.9769,61.6298,5.75,70.5856,78847.5313,60.0,19.6898,4898.98,70.5833,True,40.0,False,70.0,25.0,2.5059,True,40.0,40.0,False,73.5983
2021-12-22 23:36:04,2.2222,2.963,61.7595,5.6806,70.5764,79547.7813,60.0,19.6505,5123.4751,70.5532,True,40.0,False,70.0,25.0,2.4208,True,40.0,40.0,False,73.5304
2021-12-22 23:36:05,2.2431,2.9352,61.815,5.6597,70.5833,79667.4063,60.0,19.6296,5123.4751,70.375,True,40.0,False,70.0,25.0,2.2921,True,40.0,40.0,False,73.5435
2021-12-22 23:36:06,2.3264,2.6481,61.5002,5.7222,70.5926,79378.5859,60.0,19.6806,4898.98,70.081,True,40.0,False,70.0,25.0,2.1467,True,40.0,40.0,False,73.6321
2021-12-22 23:36:07,2.2847,2.662,61.5743,5.7639,70.5995,79357.4141,60.0,19.6481,4898.98,69.7431,True,40.0,False,70.0,25.0,2.233,True,40.0,40.0,False,73.7256
2021-12-22 23:36:08,2.3264,2.6574,61.3891,5.75,70.5926,79258.5234,60.0,19.6713,5123.4751,69.3843,True,40.0,False,70.0,25.0,2.4954,True,40.0,40.0,False,73.8127
2021-12-22 23:36:09,2.3056,2.6898,61.5743,5.7083,70.5995,79800.8906,60.0,19.6481,4898.98,69.0,True,40.0,False,70.0,25.0,2.7576,True,40.0,40.0,False,73.9049
2021-12-22 23:36:10,2.2569,2.6898,61.4446,5.6597,70.5718,80158.1016,60.0,19.6713,5123.4751,68.9514,True,40.0,False,70.0,25.0,2.972,True,40.0,40.0,False,73.9716
2021-12-22 23:36:11,2.3333,2.6759,61.7595,5.6806,70.5833,79639.2734,60.0,19.6296,4898.98,69.0162,True,40.0,False,70.0,25.0,3.1474,True,40.0,40.0,False,74.0324
2021-12-22 23:36:12,2.5,2.662,62.7039,5.0833,70.5926,79237.3281,60.0,19.6644,5123.4751,69.1597,True,40.0,False,70.0,25.0,3.3245,True,40.0,40.0,False,74.0747
2021-12-22 23:36:13,2.5625,2.6019,62.8891,5.1528,70.5694,80555.4688,60.0,19.6806,5196.1523,69.2245,True,40.0,False,70.0,25.0,3.6296,True,40.0,40.0,False,74.1697
2021-12-22 23:36:14,2.5625,2.6019,62.8891,5.1528,70.5694,80555.4688,60.0,19.6806,5196.1523,69.2245,True,40.0,False,70.0,25.0,3.6296,True,40.0,40.0,False,74.1697
2021-12-22 23:36:15,2.4306,2.6759,62.815,5.1319,70.5856,80137.1328,60.0,19.6713,5408.3271,69.1875,True,40.0,False,70.0,25.0,3.7606,True,40.0,40.0,False,74.1675
2021-12-22 23:36:16,2.5208,2.6759,62.8891,5.0694,70.5764,79209.0313,60.0,19.6481,5408.3271,69.125,True,40.0,False,70.0,25.0,3.8791,True,40.0,40.0,False,74.0777
2021-12-22 23:36:17,2.5,2.662,63.0002,5.0694,70.5833,79378.5859,60.0,19.6435,5408.3271,69.1319,True,40.0,False,70.0,25.0,3.9863,True,40.0,40.0,False,73.9837
2021-12-22 23:36:18,2.4792,2.6528,62.778,5.0833,70.5926,79526.6484,60.0,19.6644,5408.3271,69.125,True,40.0,False,70.0,25.0,4.024,True,40.0,40.0,False,73.8707
2021-12-22 23:36:19,2.5,2.4954,63.315,4.8958,70.5856,79477.3281,60.0,19.6806,5612.4863,69.1713,True,40.0,False,70.0,25.0,4.0068,True,40.0,40.0,False,73.7724
2021-12-22 23:36:20,2.5,2.4907,63.315,4.8958,70.5995,79449.125,60.0,19.6574,5612.4863,69.1782,True,40.0,False,70.0,25.0,4.0573,True,40.0,40.0,False,73.7
2021-12-22 23:36:21,2.5208,2.5185,63.3335,4.8542,70.5995,79807.9063,60.0,19.6273,5612.4863,69.1273,True,40.0,False,70.0,25.0,4.0604,True,40.0,40.0,False,73.6409
2021-12-22 23:36:22,2.5,2.5185,63.5187,4.8542,70.5903,79709.5859,60.0,19.6435,5612.4863,69.1435,True,40.0,False,70.0,25.0,4.0268,True,40.0,40.0,False,73.5572
2021-12-22 23:36:23,2.5208,2.5648,63.4076,4.8125,70.5926,79618.1719,60.0,19.6204,5612.4863,69.1343,True,40.0,False,70.0,25.0,3.987,True,40.0,40.0,False,73.4677
2021-12-22 23:36:24,2.5625,2.5648,63.3335,4.7917,70.6065,79003.6797,60.0,19.6713,5612.4863,69.1319,True,40.0,False,70.0,25.0,3.9724,True,40.0,40.0,False,73.4031
2021-12-22 23:36:25,2.5278,2.4769,62.278,5.0417,70.5856,79117.0469,60.0,19.6644,5408.3271,69.118,True,40.0,False,70.0,25.0,4.0507,True,40.0,40.0,False,73.3253
2021-12-22 23:36:26,2.5417,2.5046,62.3706,5.0625,70.5926,79547.7813,60.0,19.6505,5408.3271,69.1343,True,40.0,False,70.0,25.0,3.9663,True,40.0,40.0,False,73.2497
2021-12-22 23:36:27,2.5,2.5185,62.315,5.1042,70.5787,79540.7344,60.0,19.6875,5408.3271,69.1505,True,40.0,False,70.0,25.0,3.7084,True,40.0,40.0,False,73.1853
2021-12-22 23:36:28,2.5417,2.5648,62.2039,5.1319,70.5926,79449.125,60.0,19.6551,5196.1523,69.1319,True,40.0,False,70.0,25.0,3.4238,True,40.0,40.0,False,73.2458
2021-12-22 23:36:29,2.4583,2.5509,62.2039,5.0208,70.5833,79300.9297,60.0,19.6204,4898.98,69.118,True,40.0,False,70.0,25.0,3.1756,True,40.0,40.0,False,73.3572
2021-12-22 23:36:30,2.5278,2.537,62.0743,5.0208,70.5833,79519.6016,60.0,19.6412,5123.4751,69.1111,True,40.0,False,70.0,25.0,2.9307,True,40.0,40.0,False,73.5631
2021-12-22 23:36:31,2.4514,2.5231,62.1483,5.0625,70.5856,79597.0703,60.0,19.6435,5123.4751,69.1574,True,40.0,False,70.0,25.0,2.8978,True,40.0,40.0,False,73.7236
2021-12-22 23:36:32,2.3125,2.5093,62.7039,5.0625,70.5856,79526.6484,60.0,19.6343,5408.3271,69.2269,True,40.0,False,70.0,25.0,2.8784,True,40.0,40.0,False,73.9119
2021-12-22 23:36:33,2.2431,2.4769,62.7039,5.1319,70.5926,79618.1719,60.0,19.6806,5408.3271,69.3032,True,40.0,False,70.0,25.0,2.7297,True,40.0,40.0,False,74.0624
2021-12-22 23:36:34,2.2847,2.5046,62.9446,5.1111,70.5694,79547.7813,60.0,19.6366,5408.3271,69.2593,True,40.0,False,70.0,25.0,2.5906,True,40.0,40.0,False,74.2032
2021-12-22 23:36:35,2.2847,2.5046,62.8891,5.0903,70.5903,79491.4219,60.0,19.6505,5612.4863,69.2361,True,40.0,False,70.0,25.0,2.4463,True,40.0,40.0,False,74.3298
2021-12-22 23:36:36,2.2222,2.5231,62.8891,5.0694,70.5926,79420.9219,60.0,19.6412,5612.4863,69.2338,True,40.0,False,70.0,25.0,2.2531,True,40.0,40.0,False,74.4548
2021-12-22 23:36:37,2.3056,2.5231,63.0002,5.0,70.5833,79357.4141,60.0,19.6296,5612.4863,69.2199,True,40.0,False,70.0,25.0,2.0775,True,40.0,40.0,False,74.5708
2021-12-22 23:36:38,2.5417,2.4769,62.8335,5.0208,70.5856,79498.4688,60.0,19.6481,5809.4751,69.2477,True,40.0,False,70.0,25.0,1.9451,True,40.0,40.0,False,74.6627
2021-12-22 23:36:39,2.5417,2.4907,62.6483,5.1319,70.5995,79646.3125,60.0,19.6412,6062.1777,69.28699999999999,True,40.0,False,70.0,25.0,1.8241,True,40.0,40.0,False,74.7421
2021-12-22 23:36:40,2.5417,2.5185,62.9446,5.0903,70.5764,79786.8516,60.0,19.6597,6062.1777,69.2431,True,40.0,False,70.0,25.0,1.6863,True,40.0,40.0,False,74.8338
2021-12-22 23:36:41,2.5625,2.5324,63.0002,5.0903,70.5833,79920.1406,60.0,19.6597,6062.1777,69.2361,True,40.0,False,70.0,25.0,1.5576,True,40.0,40.0,False,74.903
2021-12-22 23:36:42,2.4583,2.5648,63.0002,5.0486,70.5764,80234.9375,60.0,19.6574,5873.6704,69.1991,True,40.0,False,70.0,25.0,1.4265,True,40.0,40.0,False,74.95100000000002
2021-12-22 23:36:43,2.4792,2.5463,63.0002,5.0208,70.5764,79779.8281,60.0,19.6574,5809.4751,69.1505,True,40.0,False,70.0,25.0,1.3664,True,40.0,40.0,False,75.0165
2021-12-22 23:36:44,2.5,2.537,62.8335,5.0417,70.5856,79427.9766,60.0,19.6481,5612.4863,69.1713,True,40.0,False,70.0,25.0,1.3986,True,40.0,40.0,False,75.0525
2021-12-22 23:36:45,2.3056,2.5093,64.5187,5.2708,70.5787,79024.9453,60.0,19.6806,5612.4863,69.2106,True,40.0,False,70.0,25.0,1.3404,True,40.0,40.0,False,75.094
2021-12-22 23:36:46,2.2639,2.4769,64.7039,5.2986,70.5764,78875.9375,60.0,19.6898,5612.4863,69.2199,True,40.0,False,70.0,25.0,1.3011,True,40.0,40.0,False,75.0735
2021-12-22 23:36:47,2.3056,2.5463,64.5928,5.3403,70.5926,78755.1094,60.0,19.6412,5408.3271,69.2176,True,40.0,False,70.0,25.0,1.4136,True,40.0,40.0,False,75.0083
2021-12-22 23:36:48,2.2847,2.5509,64.5743,5.2986,70.5926,78605.6016,60.0,19.6829,5408.3271,69.2106,True,40.0,False,70.0,25.0,1.6397,True,40.0,40.0,False,74.9342
2021-12-22 23:36:49,2.2431,2.537,64.6854,5.3056,70.5694,78868.8438,60.0,19.6597,5196.1523,69.1875,True,40.0,False,70.0,25.0,1.8212,True,40.0,40.0,False,74.8428
2021-12-22 23:36:50,2.2222,2.5093,64.6483,5.2569,70.5926,79688.5,60.0,19.6435,5408.3271,69.1736,True,40.0,False,70.0,25.0,1.858,True,40.0,40.0,False,74.7276
2021-12-22 23:36:51,2.3264,2.4769,64.4632,5.3403,70.5787,80638.8594,60.0,19.6782,5408.3271,69.2106,True,40.0,False,70.0,25.0,1.8879,True,40.0,40.0,False,74.602
2021-12-22 23:36:52,2.5,2.6481,64.7595,5.7639,70.5764,80826.2109,60.0,19.6435,5612.4863,69.1736,True,40.0,False,70.0,25.0,2.1048,True,40.0,40.0,False,74.4651
2021-12-22 23:36:53,2.5208,2.662,64.5743,5.7431,70.5764,80213.9922,60.0,19.6667,5196.1523,69.1898,True,40.0,False,70.0,25.0,2.3516,True,40.0,40.0,False,74.3749
2021-12-22 23:36:54,2.4792,2.6759,64.7039,5.75,70.5833,79329.1719,60.0,19.6296,5123.4751,69.2338,True,40.0,False,70.0,25.0,2.4687,True,40.0,40.0,False,74.3062
2021-12-22 23:36:55,2.5,2.7037,64.6298,5.7014,70.5694,78847.5313,60.0,19.6667,5123.4751,69.3773,True,40.0,False,70.0,25.0,2.4937,True,40.0,40.0,False,74.2758
2021-12-22 23:36:56,2.5,2.6806,64.5743,5.7222,70.5926,78320.0156,60.0,19.6481,4898.98,69.875,True,40.0,False,70.0,25.0,2.0829,True,40.0,40.0,False,74.2759
2021-12-22 23:36:57,2.5,2.6806,64.5743,5.7222,70.5926,78448.6563,60.0,19.6481,5123.4751,69.875,True,40.0,False,70.0,25.0,2.0829,True,40.0,40.0,False,74.2759
2021-12-22 23:36:58,2.5208,2.5231,65.0928,5.0903,70.5926,79187.8281,60.0,19.6343,4898.98,69.96300000000001,True,40.0,False,70.0,25.0,1.9974,True,40.0,40.0,False,74.2384
2021-12-22 23:36:59,2.5,2.5185,65.0187,5.1042,70.5995,79948.1719,60.0,19.6852,5408.3271,70.0347,True,40.0,False,70.0,25.0,2.2126,True,40.0,40.0,False,74.2487
2021-12-22 23:37:00,2.4583,2.5463,65.1298,5.1319,70.5856,79477.3281,60.0,19.6667,5408.3271,70.0579,True,40.0,False,70.0,25.0,2.4791,True,40.0,40.0,False,74.35
2021-12-22 23:37:01,2.4792,2.5648,65.1298,5.0,70.5694,79159.5156,60.0,19.6898,5408.3271,70.1111,True,40.0,False,70.0,25.0,2.5988,True,40.0,40.0,False,74.4956
2021-12-22 23:37:02,2.5278,2.537,64.9632,5.0417,70.5995,79540.7344,60.0,19.6944,5408.3271,70.1505,True,40.0,False,70.0,25.0,2.428,True,40.0,40.0,False,74.6798
2021-12-22 23:37:03,2.4583,2.5093,65.1483,5.0625,70.5926,79597.0703,60.0,19.6412,5408.3271,70.1736,True,40.0,False,70.0,25.0,2.247,True,40.0,40.0,False,74.8436
2021-12-22 23:37:04,2.5833,2.463,65.2039,5.1319,70.5694,79216.1094,60.0,19.6736,5612.4863,70.0671,True,40.0,False,70.0,25.0,2.1653,True,40.0,40.0,False,74.9802
2021-12-22 23:37:05,2.3542,2.4907,64.6483,5.5278,70.5995,80283.7969,60.0,19.6551,5612.4863,69.9167,True,40.0,False,70.0,25.0,2.2702,True,40.0,40.0,False,75.0784
2021-12-22 23:37:06,2.2639,2.5185,64.3335,5.5069,70.5787,80590.2188,60.0,19.6644,5612.4863,69.7431,True,40.0,False,70.0,25.0,2.5183,True,40.0,40.0,False,75.1786
2021-12-22 23:37:07,2.2639,2.5324,64.3335,5.4931,70.5787,80680.5391,60.0,19.6944,5873.6704,69.6366,True,40.0,False,70.0,25.0,2.7556,True,40.0,40.0,False,75.2479
2021-12-22 23:37:08,2.2431,2.4815,64.5187,5.4236,70.5926,80492.8516,60.0,19.6713,5612.4863,69.6644,True,40.0,False,70.0,25.0,2.9903,True,40.0,40.0,False,75.2396
2021-12-22 23:37:09,2.2708,2.463,64.5743,5.4444,70.5833,80430.1953,60.0,19.6736,5612.4863,69.6273,True,40.0,False,70.0,25.0,3.1641,True,40.0,40.0,False,75.1542
2021-12-22 23:37:10,2.3056,2.5046,64.7039,5.4861,70.5833,80144.125,60.0,19.6505,5612.4863,69.4954,True,40.0,False,70.0,25.0,3.3397,True,40.0,40.0,False,74.9502
2021-12-22 23:37:11,2.2431,2.5185,64.4632,5.5278,70.5833,79547.7813,60.0,19.6435,5612.4863,69.3681,True,40.0,False,70.0,25.0,3.4984,True,40.0,40.0,False,74.7468
2021-12-22 23:37:12,2.4931,2.5648,64.0928,5.6806,70.5833,79180.7422,60.0,19.6412,5612.4863,69.2407,True,40.0,False,70.0,25.0,3.642,True,40.0,40.0,False,74.554
2021-12-22 23:37:13,2.5,2.537,63.8335,5.7014,70.5787,79230.25,60.0,19.6875,5612.4863,69.2824,True,40.0,False,70.0,25.0,3.7715,True,40.0,40.0,False,74.3375
2021-12-22 23:37:14,2.5694,2.5231,63.9446,5.7014,70.5694,79519.6016,60.0,19.6736,5612.4863,69.4236,True,40.0,False,70.0,25.0,3.8229,True,40.0,40.0,False,74.1269
2021-12-22 23:37:15,2.5,2.463,63.778,5.7639,70.5926,79336.2266,60.0,19.6736,5612.4863,69.5718,True,40.0,False,70.0,25.0,3.7898,True,40.0,40.0,False,73.9297
2021-12-22 23:37:16,2.5208,2.5046,64.0743,5.7917,70.5764,79067.4688,60.0,19.6435,5612.4863,69.5972,True,40.0,False,70.0,25.0,3.6671,True,40.0,40.0,False,73.8161
2021-12-22 23:37:17,2.5278,2.5185,63.9446,5.75,70.5694,78441.5156,60.0,19.6736,5612.4863,69.58800000000001,True,40.0,False,70.0,25.0,3.6951,True,40.0,40.0,False,73.8637
2021-12-22 23:37:18,2.5208,3.0046,64.4076,4.5972,70.5856,78420.0938,60.0,19.6806,5408.3271,69.5185,True,40.0,False,70.0,25.0,3.8314,True,40.0,40.0,False,74.023
2021-12-22 23:37:19,2.5278,2.9907,64.5187,4.5556,70.5926,78277.0938,60.0,19.6644,5612.4863,69.5,True,40.0,False,70.0,25.0,3.8292,True,40.0,40.0,False,74.1582
2021-12-22 23:37:20,2.5139,2.9444,64.6483,4.5972,70.5764,78105.1484,60.0,19.6505,5612.4863,69.4421,True,40.0,False,70.0,25.0,3.6657,True,40.0,40.0,False,74.3092
2021-12-22 23:37:21,2.5,2.9583,64.5187,4.6319,70.5995,78634.0938,60.0,19.6551,5612.4863,69.3843,True,40.0,False,70.0,25.0,3.6728,True,40.0,40.0,False,74.4142
2021-12-22 23:37:22,2.4583,3.0,64.4076,4.6875,70.5995,79272.6563,60.0,19.6551,5612.4863,69.3194,True,40.0,False,70.0,25.0,3.5686,True,40.0,40.0,False,74.521
2021-12-22 23:37:23,2.5,2.9907,64.4076,4.5556,70.6065,79758.7656,60.0,19.6806,5612.4863,69.206,True,40.0,False,70.0,25.0,3.4277,True,40.0,40.0,False,74.6061
