时间,NOx含量
2021-12-22 08:44:20,65.0183
2021-12-22 08:44:21,65.0183
2021-12-22 08:44:22,65.0183
2021-12-22 08:44:23,65.0183
2021-12-22 08:44:24,65.0741
2021-12-22 08:44:25,65.1294
2021-12-22 08:44:26,61.6294
2021-12-22 08:44:27,61.5924
2021-12-22 08:44:28,61.6479
2021-12-22 08:44:29,61.4628
2021-12-22 08:44:30,61.5555
2021-12-22 08:44:31,61.7037
2021-12-22 08:44:32,64.0741
2021-12-22 08:44:33,64.0741
2021-12-22 08:44:34,63.963
2021-12-22 08:44:35,63.7778
2021-12-22 08:44:36,63.7778
2021-12-22 08:44:37,63.8704
2021-12-22 08:44:38,64.0
2021-12-22 08:44:39,64.5185
2021-12-22 08:44:40,64.537
2021-12-22 08:44:41,64.4444
2021-12-22 08:44:42,64.3333
2021-12-22 08:44:43,64.5
2021-12-22 08:44:44,64.5926
2021-12-22 08:44:45,64.6296
2021-12-22 08:44:46,64.463
2021-12-22 08:44:47,64.4444
2021-12-22 08:44:48,64.4074
2021-12-22 08:44:49,64.4074
2021-12-22 08:44:50,64.4444
2021-12-22 08:44:51,64.5926
2021-12-22 08:44:52,64.463
2021-12-22 08:44:53,64.5926
2021-12-22 08:44:54,64.5185
2021-12-22 08:44:55,64.5185
2021-12-22 08:44:56,64.3889
2021-12-22 08:44:57,64.463
2021-12-22 08:44:58,64.463
2021-12-22 08:44:59,64.5185
2021-12-22 08:45:00,65.2037
2021-12-22 08:45:01,65.0926
2021-12-22 08:45:02,64.963
2021-12-22 08:45:03,64.9074
2021-12-22 08:45:04,65.1296
2021-12-22 08:45:05,65.1296
2021-12-22 08:45:06,65.0926
2021-12-22 08:45:07,64.5926
2021-12-22 08:45:08,64.463
2021-12-22 08:45:09,64.3889
2021-12-22 08:45:10,64.5185
2021-12-22 08:45:11,64.4444
2021-12-22 08:45:12,64.5741
2021-12-22 08:45:13,64.5741
2021-12-22 08:45:14,63.8333
2021-12-22 08:45:15,63.7778
2021-12-22 08:45:16,63.8704
2021-12-22 08:45:17,63.7037
2021-12-22 08:45:18,62.3889
2021-12-22 08:45:19,62.2037
2021-12-22 08:45:20,62.3148
2021-12-22 08:45:21,62.1852
2021-12-22 08:45:22,62.1481
2021-12-22 08:45:23,62.0185
2021-12-22 08:45:24,62.0185
2021-12-22 08:45:25,63.8889
2021-12-22 08:45:26,64.0741
2021-12-22 08:45:27,63.963
2021-12-22 08:45:28,63.963
2021-12-22 08:45:29,63.7778
2021-12-22 08:45:30,63.8889
2021-12-22 08:45:31,63.8148
2021-12-22 08:45:32,64.3333
2021-12-22 08:45:33,64.5741
2021-12-22 08:45:34,64.5741
2021-12-22 08:45:35,64.463
2021-12-22 08:45:36,64.5926
2021-12-22 08:45:37,64.5926
2021-12-22 08:45:38,62.7778
2021-12-22 08:45:39,62.8148
2021-12-22 08:45:40,62.9444
2021-12-22 08:45:41,62.8148
2021-12-22 08:45:42,62.9444
2021-12-22 08:45:43,62.9444
2021-12-22 08:45:44,62.7037
2021-12-22 08:45:45,61.5556
2021-12-22 08:45:46,61.463
2021-12-22 08:45:47,61.6296
2021-12-22 08:45:48,61.7593
2021-12-22 08:45:49,61.7593
2021-12-22 08:45:50,61.7037
2021-12-22 08:45:51,62.8333
2021-12-22 08:45:52,62.7593
2021-12-22 08:45:53,62.7037
2021-12-22 08:45:54,62.7037
2021-12-22 08:45:55,62.8148
2021-12-22 08:45:56,62.7778
2021-12-22 08:45:57,62.7037
2021-12-22 08:45:58,61.0185
2021-12-22 08:45:59,61.0185
2021-12-22 08:46:00,60.8333
2021-12-22 08:46:01,60.8333
2021-12-22 08:46:02,61.0
2021-12-22 08:46:03,61.1852
2021-12-22 08:46:04,61.1852
2021-12-22 08:46:05,59.3148
2021-12-22 08:46:06,59.2407
2021-12-22 08:46:07,59.1296
2021-12-22 08:46:08,59.2963
2021-12-22 08:46:09,59.3148
2021-12-22 08:46:10,59.4444
2021-12-22 08:46:11,58.7037
2021-12-22 08:46:12,58.6296
2021-12-22 08:46:13,58.8148
2021-12-22 08:46:14,58.6852
2021-12-22 08:46:15,58.6852
2021-12-22 08:46:16,58.8148
2021-12-22 08:46:17,58.8148
2021-12-22 08:46:18,57.5
2021-12-22 08:46:19,57.3148
2021-12-22 08:46:20,57.3704
2021-12-22 08:46:21,57.4815
2021-12-22 08:46:22,57.5
2021-12-22 08:46:23,57.3889
2021-12-22 08:46:24,57.3148
2021-12-22 08:46:25,57.4815
2021-12-22 08:46:26,57.6852
2021-12-22 08:46:27,57.4815
2021-12-22 08:46:28,57.5
2021-12-22 08:46:29,57.5
2021-12-22 08:46:30,56.1481
2021-12-22 08:46:31,56.1481
2021-12-22 08:46:32,55.7407
2021-12-22 08:46:33,55.5741
2021-12-22 08:46:34,55.7222
2021-12-22 08:46:35,55.8148
2021-12-22 08:46:36,55.7963
2021-12-22 08:46:37,55.7407
2021-12-22 08:46:38,55.1296
2021-12-22 08:46:39,55.0556
2021-12-22 08:46:40,54.9259
2021-12-22 08:46:41,54.9815
2021-12-22 08:46:42,55.1111
2021-12-22 08:46:43,55.0556
2021-12-22 08:46:44,56.9815
2021-12-22 08:46:45,56.8889
2021-12-22 08:46:46,56.7593
2021-12-22 08:46:47,56.7593
2021-12-22 08:46:48,56.9259
2021-12-22 08:46:49,56.7963
2021-12-22 08:46:50,56.9259
2021-12-22 08:46:51,54.7407
2021-12-22 08:46:52,54.6667
2021-12-22 08:46:53,54.4815
2021-12-22 08:46:54,54.3704
2021-12-22 08:46:55,54.3704
2021-12-22 08:46:56,54.4815
2021-12-22 08:46:57,55.037
2021-12-22 08:46:58,55.1111
2021-12-22 08:46:59,55.0
2021-12-22 08:47:00,54.8704
2021-12-22 08:47:01,55.0556
2021-12-22 08:47:02,54.9259
2021-12-22 08:47:03,54.8704
2021-12-22 08:47:04,54.4815
2021-12-22 08:47:05,54.4815
2021-12-22 08:47:06,54.6667
2021-12-22 08:47:07,54.6111
2021-12-22 08:47:08,54.6111
2021-12-22 08:47:09,54.5
2021-12-22 08:47:10,54.3704
2021-12-22 08:47:11,57.0
2021-12-22 08:47:12,57.0556
2021-12-22 08:47:13,56.8889
2021-12-22 08:47:14,56.7593
2021-12-22 08:47:15,56.6852
2021-12-22 08:47:16,56.8704
2021-12-22 08:47:17,53.2593
2021-12-22 08:47:18,53.537
2021-12-22 08:47:19,53.4074
2021-12-22 08:47:20,53.537
2021-12-22 08:47:21,53.537
2021-12-22 08:47:22,53.3704
2021-12-22 08:47:23,53.2407
2021-12-22 08:47:24,56.0556
2021-12-22 08:47:25,56.2963
2021-12-22 08:47:26,56.4815
2021-12-22 08:47:27,56.2407
2021-12-22 08:47:28,56.2593
2021-12-22 08:47:29,56.3148
2021-12-22 08:47:30,56.7593
2021-12-22 08:47:31,56.7963
2021-12-22 08:47:32,56.7963
2021-12-22 08:47:33,56.9815
2021-12-22 08:47:34,56.9259
2021-12-22 08:47:35,56.9444
2021-12-22 08:47:36,56.6852
2021-12-22 08:47:37,54.537
2021-12-22 08:47:38,54.3704
2021-12-22 08:47:39,54.5926
2021-12-22 08:47:40,54.537
2021-12-22 08:47:41,54.7222
2021-12-22 08:47:42,54.5
2021-12-22 08:47:43,54.5
2021-12-22 08:47:44,54.537
2021-12-22 08:47:45,54.3148
2021-12-22 08:47:46,54.5556
2021-12-22 08:47:47,54.7222
2021-12-22 08:47:48,54.7222
2021-12-22 08:47:49,54.4259
2021-12-22 08:47:50,53.9259
2021-12-22 08:47:51,53.8704
2021-12-22 08:47:52,54.037
2021-12-22 08:47:53,54.1111
2021-12-22 08:47:54,54.0
2021-12-22 08:47:55,54.0556
2021-12-22 08:47:56,54.0556
2021-12-22 08:47:57,55.0556
2021-12-22 08:47:58,54.9259
2021-12-22 08:47:59,54.9815
2021-12-22 08:48:00,55.1111
2021-12-22 08:48:01,55.0556
2021-12-22 08:48:02,55.1111
2021-12-22 08:48:03,52.7407
2021-12-22 08:48:04,52.7963
2021-12-22 08:48:05,52.9074
2021-12-22 08:48:06,52.9074
2021-12-22 08:48:07,52.7407
2021-12-22 08:48:08,52.6852
2021-12-22 08:48:09,52.8518
2021-12-22 08:48:10,53.9815
2021-12-22 08:48:11,53.9815
2021-12-22 08:48:12,54.0926
2021-12-22 08:48:13,54.0556
2021-12-22 08:48:14,54.1111
2021-12-22 08:48:15,54.1667
2021-12-22 08:48:16,53.9259
2021-12-22 08:48:17,53.3704
2021-12-22 08:48:18,53.3518
2021-12-22 08:48:19,53.4074
2021-12-22 08:48:20,53.2963
2021-12-22 08:48:21,53.4259
2021-12-22 08:48:22,53.4815
2021-12-22 08:48:23,53.2407
2021-12-22 08:48:24,53.3704
2021-12-22 08:48:25,53.2963
2021-12-22 08:48:26,53.4074
2021-12-22 08:48:27,53.4815
2021-12-22 08:48:28,53.4815
2021-12-22 08:48:29,53.4815
2021-12-22 08:48:30,52.9815
2021-12-22 08:48:31,52.6852
2021-12-22 08:48:32,52.8148
2021-12-22 08:48:33,52.7222
2021-12-22 08:48:34,52.8518
2021-12-22 08:48:35,52.8518
2021-12-22 08:48:36,54.9259
2021-12-22 08:48:37,55.1667
2021-12-22 08:48:38,55.2407
2021-12-22 08:48:39,55.1667
2021-12-22 08:48:40,55.0556
2021-12-22 08:48:41,54.8704
2021-12-22 08:48:42,55.1111
2021-12-22 08:48:43,53.9444
2021-12-22 08:48:44,53.8704
2021-12-22 08:48:45,53.9815
2021-12-22 08:48:46,54.1111
2021-12-22 08:48:47,54.037
2021-12-22 08:48:48,54.1111
2021-12-22 08:48:49,54.1667
2021-12-22 08:48:50,54.5
2021-12-22 08:48:51,54.4259
2021-12-22 08:48:52,54.537
2021-12-22 08:48:53,54.3704
2021-12-22 08:48:54,54.7222
2021-12-22 08:48:55,54.537
2021-12-22 08:48:56,54.6667
2021-12-22 08:48:57,54.5
2021-12-22 08:48:58,54.6111
2021-12-22 08:48:59,54.3148
2021-12-22 08:49:00,54.5
2021-12-22 08:49:01,54.3704
2021-12-22 08:49:02,54.4815
2021-12-22 08:49:03,55.2407
2021-12-22 08:49:04,55.1667
2021-12-22 08:49:05,55.1667
2021-12-22 08:49:06,55.1852
2021-12-22 08:49:07,54.8704
2021-12-22 08:49:08,55.0556
2021-12-22 08:49:09,54.537
2021-12-22 08:49:10,54.537
2021-12-22 08:49:11,54.6111
2021-12-22 08:49:12,54.6111
2021-12-22 08:49:13,54.6111
2021-12-22 08:49:14,54.3148
2021-12-22 08:49:15,54.5
2021-12-22 08:49:16,54.0
2021-12-22 08:49:17,53.8148
2021-12-22 08:49:18,53.9815
2021-12-22 08:49:19,54.037
2021-12-22 08:49:20,54.1667
2021-12-22 08:49:21,54.1667
2021-12-22 08:49:22,54.0
2021-12-22 08:49:23,53.8704
2021-12-22 08:49:24,53.8704
2021-12-22 08:49:25,54.037
2021-12-22 08:49:26,54.1111
2021-12-22 08:49:27,54.0
2021-12-22 08:49:28,53.9259
2021-12-22 08:49:29,53.8148
2021-12-22 08:49:30,54.0
2021-12-22 08:49:31,53.9259
2021-12-22 08:49:32,54.1111
2021-12-22 08:49:33,54.037
2021-12-22 08:49:34,54.0556
2021-12-22 08:49:35,53.8704
2021-12-22 08:49:36,53.9259
2021-12-22 08:49:37,53.8704
2021-12-22 08:49:38,53.9259
2021-12-22 08:49:39,54.1111
2021-12-22 08:49:40,54.037
2021-12-22 08:49:41,54.0
2021-12-22 08:49:42,52.7407
2021-12-22 08:49:43,52.6852
2021-12-22 08:49:44,52.7963
2021-12-22 08:49:45,52.9259
2021-12-22 08:49:46,52.7963
2021-12-22 08:49:47,52.8704
2021-12-22 08:49:48,52.6667
2021-12-22 08:49:49,54.4259
2021-12-22 08:49:50,54.4815
2021-12-22 08:49:51,54.4815
2021-12-22 08:49:52,54.6111
2021-12-22 08:49:53,54.5
2021-12-22 08:49:54,54.5556
2021-12-22 08:49:55,53.2963
2021-12-22 08:49:56,53.2963
2021-12-22 08:49:57,53.2963
2021-12-22 08:49:58,53.4074
2021-12-22 08:49:59,53.3704
2021-12-22 08:50:00,53.3148
2021-12-22 08:50:01,53.2407
2021-12-22 08:50:02,53.9815
2021-12-22 08:50:03,53.8148
2021-12-22 08:50:04,53.8148
2021-12-22 08:50:05,54.1667
2021-12-22 08:50:06,54.1111
2021-12-22 08:50:07,54.037
2021-12-22 08:50:08,54.0556
2021-12-22 08:50:09,54.1111
2021-12-22 08:50:10,54.0
2021-12-22 08:50:11,53.8704
2021-12-22 08:50:12,53.8704
2021-12-22 08:50:13,54.1111
2021-12-22 08:50:14,54.037
2021-12-22 08:50:15,55.7963
2021-12-22 08:50:16,55.9259
2021-12-22 08:50:17,55.9259
2021-12-22 08:50:18,55.5
2021-12-22 08:50:19,55.6852
2021-12-22 08:50:20,55.7407
2021-12-22 08:50:21,55.5556
2021-12-22 08:50:22,55.6111
2021-12-22 08:50:23,55.5556
2021-12-22 08:50:24,55.8519
2021-12-22 08:50:25,55.7222
2021-12-22 08:50:26,55.7963
2021-12-22 08:50:27,55.7963
2021-12-22 08:50:28,55.3704
2021-12-22 08:50:29,54.9259
2021-12-22 08:50:30,54.9815
2021-12-22 08:50:31,55.1667
2021-12-22 08:50:32,55.1111
2021-12-22 08:50:33,54.9815
2021-12-22 08:50:34,55.1111
2021-12-22 08:50:35,54.6667
2021-12-22 08:50:36,54.4259
2021-12-22 08:50:37,54.4259
2021-12-22 08:50:38,54.4259
2021-12-22 08:50:39,54.4259
2021-12-22 08:50:40,54.5556
2021-12-22 08:50:41,54.4815
2021-12-22 08:50:42,55.7963
2021-12-22 08:50:43,55.6852
2021-12-22 08:50:44,55.7407
2021-12-22 08:50:45,55.6852
2021-12-22 08:50:46,55.5556
2021-12-22 08:50:47,55.6111
2021-12-22 08:50:48,55.7963
2021-12-22 08:50:49,55.7963
2021-12-22 08:50:50,55.8148
2021-12-22 08:50:51,55.6296
2021-12-22 08:50:52,55.7407
2021-12-22 08:50:53,55.6111
2021-12-22 08:50:54,55.7407
2021-12-22 08:50:55,56.9815
2021-12-22 08:50:56,56.8704
2021-12-22 08:50:57,56.8148
2021-12-22 08:50:58,56.7593
2021-12-22 08:50:59,56.7963
2021-12-22 08:51:00,57.0
2021-12-22 08:51:01,57.0556
2021-12-22 08:51:02,57.5741
2021-12-22 08:51:03,57.5
2021-12-22 08:51:04,57.4259
2021-12-22 08:51:05,57.6111
2021-12-22 08:51:06,57.5556
2021-12-22 08:51:07,57.6667
2021-12-22 08:51:08,58.7963
2021-12-22 08:51:09,58.6296
2021-12-22 08:51:10,58.5185
2021-12-22 08:51:11,58.7963
2021-12-22 08:51:12,58.8148
2021-12-22 08:51:13,58.6852
2021-12-22 08:51:14,58.8704
2021-12-22 08:51:15,59.3148
2021-12-22 08:51:16,59.2407
2021-12-22 08:51:17,59.0741
2021-12-22 08:51:18,59.3518
2021-12-22 08:51:19,59.2963
2021-12-22 08:51:20,59.4259
2021-12-22 08:51:21,59.2593
2021-12-22 08:51:22,59.2593
2021-12-22 08:51:23,59.2963
2021-12-22 08:51:24,59.0741
2021-12-22 08:51:25,59.3148
2021-12-22 08:51:26,59.5
2021-12-22 08:51:27,59.3704
2021-12-22 08:51:28,59.2593
2021-12-22 08:51:29,59.2593
2021-12-22 08:51:30,59.4259
2021-12-22 08:51:31,59.2407
2021-12-22 08:51:32,59.2593
2021-12-22 08:51:33,59.4259
2021-12-22 08:51:34,59.2593
2021-12-22 08:51:35,61.6111
2021-12-22 08:51:36,61.3889
2021-12-22 08:51:37,61.6852
2021-12-22 08:51:38,61.5741
2021-12-22 08:51:39,61.6852
2021-12-22 08:51:40,61.6296
2021-12-22 08:51:41,60.9444
2021-12-22 08:51:42,60.8889
2021-12-22 08:51:43,60.8889
2021-12-22 08:51:44,61.1296
2021-12-22 08:51:45,61.0556
2021-12-22 08:51:46,61.1296
2021-12-22 08:51:47,61.0185
2021-12-22 08:51:48,61.0
2021-12-22 08:51:49,60.8333
2021-12-22 08:51:50,61.0556
2021-12-22 08:51:51,61.0
2021-12-22 08:51:52,61.0185
2021-12-22 08:51:53,61.1296
2021-12-22 08:51:54,62.0556
2021-12-22 08:51:55,62.0741
2021-12-22 08:51:56,61.963
2021-12-22 08:51:57,62.1852
2021-12-22 08:51:58,62.2593
2021-12-22 08:51:59,62.2593
2021-12-22 08:52:00,62.1481
2021-12-22 08:52:01,60.463
2021-12-22 08:52:02,60.4444
2021-12-22 08:52:03,60.3148
2021-12-22 08:52:04,60.3704
2021-12-22 08:52:05,60.3889
2021-12-22 08:52:06,60.3889
2021-12-22 08:52:07,61.3333
2021-12-22 08:52:08,61.463
2021-12-22 08:52:09,61.463
2021-12-22 08:52:10,61.4444
2021-12-22 08:52:11,61.6296
2021-12-22 08:52:12,61.5556
2021-12-22 08:52:13,61.5185
2021-12-22 08:52:14,62.0741
2021-12-22 08:52:15,62.1296
2021-12-22 08:52:16,62.0556
2021-12-22 08:52:17,61.8889
2021-12-22 08:52:18,62.1296
2021-12-22 08:52:19,62.2593
2021-12-22 08:52:20,62.2037
2021-12-22 08:52:21,61.5185
2021-12-22 08:52:22,61.5
2021-12-22 08:52:23,61.4444
2021-12-22 08:52:24,61.5741
2021-12-22 08:52:25,61.5
2021-12-22 08:52:26,61.6852
2021-12-22 08:52:27,61.5185
2021-12-22 08:52:28,61.6296
2021-12-22 08:52:29,61.3889
2021-12-22 08:52:30,61.5556
2021-12-22 08:52:31,61.3889
2021-12-22 08:52:32,61.6852
2021-12-22 08:52:33,61.5556
2021-12-22 08:52:34,63.2593
2021-12-22 08:52:35,63.2037
2021-12-22 08:52:36,63.2593
2021-12-22 08:52:37,63.2593
2021-12-22 08:52:38,63.2593
2021-12-22 08:52:39,63.4444
2021-12-22 08:52:40,61.1296
2021-12-22 08:52:41,60.963
2021-12-22 08:52:42,60.8889
2021-12-22 08:52:43,60.963
2021-12-22 08:52:44,60.963
2021-12-22 08:52:45,60.9444
2021-12-22 08:52:46,60.9444
2021-12-22 08:52:47,60.9444
2021-12-22 08:52:48,61.0556
2021-12-22 08:52:49,61.0556
2021-12-22 08:52:50,61.1852
2021-12-22 08:52:51,60.8889
2021-12-22 08:52:52,61.0741
2021-12-22 08:52:53,60.8889
2021-12-22 08:52:54,60.3704
2021-12-22 08:52:55,60.2037
2021-12-22 08:52:56,60.3704
2021-12-22 08:52:57,60.5
2021-12-22 08:52:58,60.4444
2021-12-22 08:52:59,60.3889
2021-12-22 08:53:00,61.7407
2021-12-22 08:53:01,61.6481
2021-12-22 08:53:02,61.5741
2021-12-22 08:53:03,61.5741
2021-12-22 08:53:04,61.3889
2021-12-22 08:53:05,61.463
2021-12-22 08:53:06,61.6852
2021-12-22 08:53:07,61.1296
2021-12-22 08:53:08,61.0556
2021-12-22 08:53:09,61.1852
2021-12-22 08:53:10,61.1852
2021-12-22 08:53:11,60.963
2021-12-22 08:53:12,60.9444
2021-12-22 08:53:13,61.7407
2021-12-22 08:53:14,61.5
2021-12-22 08:53:15,61.8148
2021-12-22 08:53:16,61.5926
2021-12-22 08:53:17,61.6852
2021-12-22 08:53:18,61.6852
2021-12-22 08:53:19,61.5185
2021-12-22 08:53:20,59.7037
2021-12-22 08:53:21,59.6482
2021-12-22 08:53:22,59.8704
2021-12-22 08:53:23,60.0
2021-12-22 08:53:24,60.0
2021-12-22 08:53:25,59.8889
2021-12-22 08:53:26,59.7593
2021-12-22 08:53:27,60.4444
2021-12-22 08:53:28,60.5185
2021-12-22 08:53:29,60.5
2021-12-22 08:53:30,60.5
2021-12-22 08:53:31,60.3148
2021-12-22 08:53:32,60.3148
2021-12-22 08:53:33,58.5741
2021-12-22 08:53:34,58.6852
2021-12-22 08:53:35,58.6667
2021-12-22 08:53:36,58.8704
2021-12-22 08:53:37,58.8704
2021-12-22 08:53:38,58.6296
2021-12-22 08:53:39,58.6852
2021-12-22 08:53:40,58.1111
2021-12-22 08:53:41,58.1111
2021-12-22 08:53:42,58.0741
2021-12-22 08:53:43,58.1852
2021-12-22 08:53:44,58.0185
2021-12-22 08:53:45,58.0556
2021-12-22 08:53:46,59.7037
2021-12-22 08:53:47,59.8704
2021-12-22 08:53:48,59.8704
2021-12-22 08:53:49,60.0556
2021-12-22 08:53:50,60.0
2021-12-22 08:53:51,59.8333
2021-12-22 08:53:52,59.6482
2021-12-22 08:53:53,60.1296
2021-12-22 08:53:54,60.4259
2021-12-22 08:53:55,60.5556
2021-12-22 08:53:56,60.2593
2021-12-22 08:53:57,60.2037
2021-12-22 08:53:58,60.2037
2021-12-22 08:53:59,60.2037
2021-12-22 08:54:00,62.8148
2021-12-22 08:54:01,62.7778
2021-12-22 08:54:02,62.9444
2021-12-22 08:54:03,62.7778
2021-12-22 08:54:04,62.8148
2021-12-22 08:54:05,62.6481
2021-12-22 08:54:06,61.0556
2021-12-22 08:54:07,61.0556
2021-12-22 08:54:08,61.1296
2021-12-22 08:54:09,60.8333
2021-12-22 08:54:10,60.9444
2021-12-22 08:54:11,60.8333
2021-12-22 08:54:12,60.8333
2021-12-22 08:54:13,64.0741
2021-12-22 08:54:14,63.9444
2021-12-22 08:54:15,64.0741
2021-12-22 08:54:16,63.8333
2021-12-22 08:54:17,63.8333
2021-12-22 08:54:18,63.7037
2021-12-22 08:54:19,62.1852
2021-12-22 08:54:20,62.0556
2021-12-22 08:54:21,62.1481
2021-12-22 08:54:22,62.0741
2021-12-22 08:54:23,62.1481
2021-12-22 08:54:24,62.0185
2021-12-22 08:54:25,62.0741
2021-12-22 08:54:26,64.2778
2021-12-22 08:54:27,64.7037
2021-12-22 08:54:28,64.5741
2021-12-22 08:54:29,64.6852
2021-12-22 08:54:30,64.6852
2021-12-22 08:54:31,64.463
2021-12-22 08:54:32,63.8333
2021-12-22 08:54:33,63.9444
2021-12-22 08:54:34,64.0
2021-12-22 08:54:35,63.8704
2021-12-22 08:54:36,63.8148
2021-12-22 08:54:37,63.9444
2021-12-22 08:54:38,63.9444
2021-12-22 08:54:39,65.2037
2021-12-22 08:54:40,65.037
2021-12-22 08:54:41,65.0926
2021-12-22 08:54:42,65.0185
2021-12-22 08:54:43,64.9074
2021-12-22 08:54:44,64.8519
2021-12-22 08:54:45,65.0185
2021-12-22 08:54:46,65.1481
2021-12-22 08:54:47,65.0741
2021-12-22 08:54:48,65.2593
2021-12-22 08:54:49,65.2037
2021-12-22 08:54:50,65.0926
2021-12-22 08:54:51,64.963
2021-12-22 08:54:52,63.5926
2021-12-22 08:54:53,63.1481
2021-12-22 08:54:54,63.2037
2021-12-22 08:54:55,63.3889
2021-12-22 08:54:56,63.3889
2021-12-22 08:54:57,63.3889
2021-12-22 08:54:58,63.4444
2021-12-22 08:54:59,65.5926
2021-12-22 08:55:00,65.7778
2021-12-22 08:55:01,65.6481
2021-12-22 08:55:02,65.8148
2021-12-22 08:55:03,65.6481
2021-12-22 08:55:04,65.8148
2021-12-22 08:55:05,65.7593
2021-12-22 08:55:06,64.1296
2021-12-22 08:55:07,63.9074
2021-12-22 08:55:08,63.9074
2021-12-22 08:55:09,63.7778
2021-12-22 08:55:10,63.7778
2021-12-22 08:55:11,63.8148
2021-12-22 08:55:12,65.1296
2021-12-22 08:55:13,65.0185
2021-12-22 08:55:14,64.9074
2021-12-22 08:55:15,65.0185
2021-12-22 08:55:16,64.9074
2021-12-22 08:55:17,65.0185
2021-12-22 08:55:18,65.0185
2021-12-22 08:55:19,64.6296
2021-12-22 08:55:20,64.463
2021-12-22 08:55:21,64.3889
2021-12-22 08:55:22,64.5742
2021-12-22 08:55:23,64.6296
2021-12-22 08:55:24,64.5
2021-12-22 08:55:25,65.8889
2021-12-22 08:55:26,65.9444
2021-12-22 08:55:27,65.7222
2021-12-22 08:55:28,65.5926
2021-12-22 08:55:29,65.8333
2021-12-22 08:55:30,65.7593
2021-12-22 08:55:31,65.8333
2021-12-22 08:55:32,65.8889
2021-12-22 08:55:33,65.7222
2021-12-22 08:55:34,65.7778
2021-12-22 08:55:35,65.5926
2021-12-22 08:55:36,65.7593
2021-12-22 08:55:37,65.7593
2021-12-22 08:55:38,65.6481
2021-12-22 08:55:39,65.6481
2021-12-22 08:55:40,65.7222
2021-12-22 08:55:41,65.5926
2021-12-22 08:55:42,65.537
2021-12-22 08:55:43,65.7593
2021-12-22 08:55:44,65.9444
2021-12-22 08:55:45,65.8889
2021-12-22 08:55:46,65.7222
2021-12-22 08:55:47,65.5926
2021-12-22 08:55:48,65.537
2021-12-22 08:55:49,65.7593
2021-12-22 08:55:50,65.7593
2021-12-22 08:55:51,65.9444
2021-12-22 08:55:52,65.7222
2021-12-22 08:55:53,65.7222
2021-12-22 08:55:54,65.8333
2021-12-22 08:55:55,65.7593
2021-12-22 08:55:56,65.7593
2021-12-22 08:55:57,65.8889
2021-12-22 08:55:58,64.1296
2021-12-22 08:55:59,63.8333
2021-12-22 08:56:00,63.8704
2021-12-22 08:56:01,63.6481
2021-12-22 08:56:02,63.8148
2021-12-22 08:56:03,64.0
2021-12-22 08:56:04,64.0185
2021-12-22 08:56:05,65.0926
2021-12-22 08:56:06,65.0926
2021-12-22 08:56:07,64.963
2021-12-22 08:56:08,65.1296
2021-12-22 08:56:09,65.1296
2021-12-22 08:56:10,65.0185
2021-12-22 08:56:11,65.1481
2021-12-22 08:56:12,65.7222
2021-12-22 08:56:13,65.5926
2021-12-22 08:56:14,65.7037
2021-12-22 08:56:15,65.8333
2021-12-22 08:56:16,65.8889
2021-12-22 08:56:17,65.8889
2021-12-22 08:56:18,64.6481
2021-12-22 08:56:19,64.3889
2021-12-22 08:56:20,64.3889
2021-12-22 08:56:21,64.5741
2021-12-22 08:56:22,64.3889
2021-12-22 08:56:23,64.537
2021-12-22 08:56:24,64.537
2021-12-22 08:56:25,64.963
2021-12-22 08:56:26,65.1481
2021-12-22 08:56:27,64.963
2021-12-22 08:56:28,65.0185
2021-12-22 08:56:29,65.0741
2021-12-22 08:56:30,65.0185
2021-12-22 08:56:31,66.5556
2021-12-22 08:56:32,66.9074
2021-12-22 08:56:33,66.7778
2021-12-22 08:56:34,66.9074
2021-12-22 08:56:35,66.8519
2021-12-22 08:56:36,66.8519
2021-12-22 08:56:37,66.7222
2021-12-22 08:56:38,65.2963
2021-12-22 08:56:39,65.0185
2021-12-22 08:56:40,65.2593
2021-12-22 08:56:41,65.1296
2021-12-22 08:56:42,65.3333
2021-12-22 08:56:43,65.2037
2021-12-22 08:56:44,65.2593
2021-12-22 08:56:45,66.2778
2021-12-22 08:56:46,66.2778
2021-12-22 08:56:47,66.2778
2021-12-22 08:56:48,66.1481
2021-12-22 08:56:49,66.4444
2021-12-22 08:56:50,66.2593
2021-12-22 08:56:51,66.3889
2021-12-22 08:56:52,66.3333
2021-12-22 08:56:53,66.4444
2021-12-22 08:56:54,66.4444
2021-12-22 08:56:55,66.3519
2021-12-22 08:56:56,66.2778
2021-12-22 08:56:57,66.3148
2021-12-22 08:56:58,66.3889
2021-12-22 08:56:59,66.2593
2021-12-22 08:57:00,66.2037
2021-12-22 08:57:01,66.3333
2021-12-22 08:57:02,66.3333
2021-12-22 08:57:03,66.3889
2021-12-22 08:57:04,66.7778
2021-12-22 08:57:05,66.8519
2021-12-22 08:57:06,66.7222
2021-12-22 08:57:07,66.7778
2021-12-22 08:57:08,66.7778
2021-12-22 08:57:09,66.8889
2021-12-22 08:57:10,66.7778
2021-12-22 08:57:11,68.0926
2021-12-22 08:57:12,67.9074
2021-12-22 08:57:13,68.1481
2021-12-22 08:57:14,68.037
2021-12-22 08:57:15,68.1481
2021-12-22 08:57:16,67.9815
2021-12-22 08:57:17,67.9815
2021-12-22 08:57:18,67.8519
2021-12-22 08:57:19,67.963
2021-12-22 08:57:20,68.0185
2021-12-22 08:57:21,67.963
