时间,一次风调门
2021-12-22 01:03:49,66.3611
2021-12-22 01:03:50,66.3912
2021-12-22 01:03:51,66.3449
2021-12-22 01:03:52,66.3056
2021-12-22 01:03:53,66.2894
2021-12-22 01:03:54,66.3148
2021-12-22 01:03:55,66.3356
2021-12-22 01:03:56,66.2986
2021-12-22 01:03:57,66.2963
2021-12-22 01:03:58,66.2662
2021-12-22 01:03:59,66.2731
2021-12-22 01:04:00,66.25
2021-12-22 01:04:01,66.2269
2021-12-22 01:04:02,66.1806
2021-12-22 01:04:03,66.1644
2021-12-22 01:04:04,66.2199
2021-12-22 01:04:05,66.2199
2021-12-22 01:04:06,66.1782
2021-12-22 01:04:07,66.1875
2021-12-22 01:04:08,66.2431
2021-12-22 01:04:09,66.25
2021-12-22 01:04:10,66.1736
2021-12-22 01:04:11,66.1088
2021-12-22 01:04:12,66.1157
2021-12-22 01:04:13,66.125
2021-12-22 01:04:14,66.1574
2021-12-22 01:04:15,66.1713
2021-12-22 01:04:16,66.2037
2021-12-22 01:04:17,66.1181
2021-12-22 01:04:18,66.0926
2021-12-22 01:04:19,66.1273
2021-12-22 01:04:20,66.1667
2021-12-22 01:04:21,66.0949
2021-12-22 01:04:22,66.0718
2021-12-22 01:04:23,66.1181
2021-12-22 01:04:24,66.2269
2021-12-22 01:04:25,66.2731
2021-12-22 01:04:26,66.25
2021-12-22 01:04:27,66.1273
2021-12-22 01:04:28,66.0394
2021-12-22 01:04:29,66.1273
2021-12-22 01:04:30,66.1273
2021-12-22 01:04:31,66.0648
2021-12-22 01:04:32,66.0787
2021-12-22 01:04:33,66.1481
2021-12-22 01:04:34,66.2199
2021-12-22 01:04:35,66.2176
2021-12-22 01:04:36,66.1551
2021-12-22 01:04:37,66.1019
2021-12-22 01:04:38,66.1644
2021-12-22 01:04:39,66.2269
2021-12-22 01:04:40,66.213
2021-12-22 01:04:41,66.1574
2021-12-22 01:04:42,66.1806
2021-12-22 01:04:43,66.2269
2021-12-22 01:04:44,66.2106
2021-12-22 01:04:45,66.1319
2021-12-22 01:04:46,66.1319
2021-12-22 01:04:47,66.1713
2021-12-22 01:04:48,66.2338
2021-12-22 01:04:49,66.2361
2021-12-22 01:04:50,66.2037
2021-12-22 01:04:51,66.2106
2021-12-22 01:04:52,66.2269
2021-12-22 01:04:53,66.2361
2021-12-22 01:04:54,66.2106
2021-12-22 01:04:55,66.2269
2021-12-22 01:04:56,66.2593
2021-12-22 01:04:57,66.2986
2021-12-22 01:04:58,66.338
2021-12-22 01:04:59,66.3148
2021-12-22 01:05:00,66.2824
2021-12-22 01:05:01,66.3125
2021-12-22 01:05:02,66.3912
2021-12-22 01:05:03,66.4213
2021-12-22 01:05:04,66.4375
2021-12-22 01:05:05,66.4074
2021-12-22 01:05:06,66.4213
2021-12-22 01:05:07,66.4398
2021-12-22 01:05:08,66.463
2021-12-22 01:05:09,66.4699
2021-12-22 01:05:10,66.4306
2021-12-22 01:05:11,66.4213
2021-12-22 01:05:12,66.4769
2021-12-22 01:05:13,66.5255
2021-12-22 01:05:14,66.4699
2021-12-22 01:05:15,66.4329
2021-12-22 01:05:16,66.4144
2021-12-22 01:05:17,66.4306
2021-12-22 01:05:18,66.4838
2021-12-22 01:05:19,66.4931
2021-12-22 01:05:20,66.4861
2021-12-22 01:05:21,66.463
2021-12-22 01:05:22,66.3935
2021-12-22 01:05:23,66.4213
2021-12-22 01:05:24,66.4699
2021-12-22 01:05:25,66.4769
2021-12-22 01:05:26,66.5093
2021-12-22 01:05:27,66.4375
2021-12-22 01:05:28,66.4306
2021-12-22 01:05:29,66.4306
2021-12-22 01:05:30,66.4306
2021-12-22 01:05:31,66.4468
2021-12-22 01:05:32,66.4931
2021-12-22 01:05:33,66.5093
2021-12-22 01:05:34,66.463
2021-12-22 01:05:35,66.4329
2021-12-22 01:05:36,66.4005
2021-12-22 01:05:37,66.4537
2021-12-22 01:05:38,66.4769
2021-12-22 01:05:39,66.4699
2021-12-22 01:05:40,66.5093
2021-12-22 01:05:41,66.463
2021-12-22 01:05:42,66.4329
2021-12-22 01:05:43,66.4537
2021-12-22 01:05:44,66.4537
2021-12-22 01:05:45,66.5162
2021-12-22 01:05:46,66.4931
2021-12-22 01:05:47,66.4537
2021-12-22 01:05:48,66.4398
2021-12-22 01:05:49,66.4236
2021-12-22 01:05:50,66.4375
2021-12-22 01:05:51,66.456
2021-12-22 01:05:52,66.456
2021-12-22 01:05:53,66.4792
2021-12-22 01:05:54,66.4468
2021-12-22 01:05:55,66.4074
2021-12-22 01:05:56,66.4537
2021-12-22 01:05:57,66.4606
2021-12-22 01:05:58,66.4931
2021-12-22 01:05:59,66.5023
2021-12-22 01:06:00,66.463
2021-12-22 01:06:01,66.4398
2021-12-22 01:06:02,66.4468
2021-12-22 01:06:03,66.4167
2021-12-22 01:06:04,66.4306
2021-12-22 01:06:05,66.5093
2021-12-22 01:06:06,66.4861
2021-12-22 01:06:07,66.4537
2021-12-22 01:06:08,66.4306
2021-12-22 01:06:09,66.4375
2021-12-22 01:06:10,66.4699
2021-12-22 01:06:11,66.4699
2021-12-22 01:06:12,66.4861
2021-12-22 01:06:13,66.4537
2021-12-22 01:06:14,66.4398
2021-12-22 01:06:15,66.4375
2021-12-22 01:06:16,66.4468
2021-12-22 01:06:17,66.4931
2021-12-22 01:06:18,66.4699
2021-12-22 01:06:19,66.4537
2021-12-22 01:06:20,66.4167
2021-12-22 01:06:21,66.4236
2021-12-22 01:06:22,66.4468
2021-12-22 01:06:23,66.4931
2021-12-22 01:06:24,66.5023
2021-12-22 01:06:25,66.4606
2021-12-22 01:06:26,66.4444
2021-12-22 01:06:27,66.4468
2021-12-22 01:06:28,66.4792
2021-12-22 01:06:29,66.4769
2021-12-22 01:06:30,66.4468
2021-12-22 01:06:31,66.4074
2021-12-22 01:06:32,66.4306
2021-12-22 01:06:33,66.4861
2021-12-22 01:06:34,66.4954
2021-12-22 01:06:35,66.5023
2021-12-22 01:06:36,66.463
2021-12-22 01:06:37,66.4236
2021-12-22 01:06:38,66.4769
2021-12-22 01:06:39,66.5
2021-12-22 01:06:40,66.463
2021-12-22 01:06:41,66.4236
2021-12-22 01:06:42,66.4236
2021-12-22 01:06:43,66.4699
2021-12-22 01:06:44,66.5093
2021-12-22 01:06:45,66.463
2021-12-22 01:06:46,66.4468
2021-12-22 01:06:47,66.3773
2021-12-22 01:06:48,66.4375
2021-12-22 01:06:49,66.4769
2021-12-22 01:06:50,66.4537
2021-12-22 01:06:51,66.4306
2021-12-22 01:06:52,66.4167
2021-12-22 01:06:53,66.4699
2021-12-22 01:06:54,66.4722
2021-12-22 01:06:55,66.4722
2021-12-22 01:06:56,66.4398
2021-12-22 01:06:57,66.4236
2021-12-22 01:06:58,66.4144
2021-12-22 01:06:59,66.4931
2021-12-22 01:07:00,66.4861
2021-12-22 01:07:01,66.4398
2021-12-22 01:07:02,66.4306
2021-12-22 01:07:03,66.4213
2021-12-22 01:07:04,66.4306
2021-12-22 01:07:05,66.463
2021-12-22 01:07:06,66.4699
2021-12-22 01:07:07,66.4861
2021-12-22 01:07:08,66.4537
2021-12-22 01:07:09,66.4468
2021-12-22 01:07:10,66.4398
2021-12-22 01:07:11,66.4606
2021-12-22 01:07:12,66.4861
2021-12-22 01:07:13,66.4931
2021-12-22 01:07:14,66.456
2021-12-22 01:07:15,66.4398
2021-12-22 01:07:16,66.4074
2021-12-22 01:07:17,66.4375
2021-12-22 01:07:18,66.4769
2021-12-22 01:07:19,66.5
2021-12-22 01:07:20,66.5162
2021-12-22 01:07:21,66.4167
2021-12-22 01:07:22,66.3843
2021-12-22 01:07:23,66.4398
2021-12-22 01:07:24,66.4769
2021-12-22 01:07:25,66.5
2021-12-22 01:07:26,66.4861
2021-12-22 01:07:27,66.4491
2021-12-22 01:07:28,66.4329
2021-12-22 01:07:29,66.4144
2021-12-22 01:07:30,66.4468
2021-12-22 01:07:31,66.4699
2021-12-22 01:07:32,66.4931
2021-12-22 01:07:33,66.4769
2021-12-22 01:07:34,66.4398
2021-12-22 01:07:35,66.4398
2021-12-22 01:07:36,66.4398
2021-12-22 01:07:37,66.4838
2021-12-22 01:07:38,66.5093
2021-12-22 01:07:39,66.4769
2021-12-22 01:07:40,66.4537
2021-12-22 01:07:41,66.4398
2021-12-22 01:07:42,66.4074
2021-12-22 01:07:43,66.5231
2021-12-22 01:07:44,66.4769
2021-12-22 01:07:45,66.4606
2021-12-22 01:07:46,66.4306
2021-12-22 01:07:47,66.4167
2021-12-22 01:07:48,66.463
2021-12-22 01:07:49,66.4722
2021-12-22 01:07:50,66.5
2021-12-22 01:07:51,66.4769
2021-12-22 01:07:52,66.4537
2021-12-22 01:07:53,66.4468
2021-12-22 01:07:54,66.456
2021-12-22 01:07:55,66.4792
2021-12-22 01:07:56,66.463
2021-12-22 01:07:57,66.4306
2021-12-22 01:07:58,66.4236
2021-12-22 01:07:59,66.4306
2021-12-22 01:08:00,66.4699
2021-12-22 01:08:01,66.5
2021-12-22 01:08:02,66.5231
2021-12-22 01:08:03,66.4491
2021-12-22 01:08:04,66.4236
2021-12-22 01:08:05,66.4468
2021-12-22 01:08:06,66.4861
2021-12-22 01:08:07,66.4861
2021-12-22 01:08:08,66.4329
2021-12-22 01:08:09,66.4213
2021-12-22 01:08:10,66.4398
2021-12-22 01:08:11,66.463
2021-12-22 01:08:12,66.4931
2021-12-22 01:08:13,66.4769
2021-12-22 01:08:14,66.4329
2021-12-22 01:08:15,66.4537
2021-12-22 01:08:16,66.4769
2021-12-22 01:08:17,66.4306
2021-12-22 01:08:18,66.4306
2021-12-22 01:08:19,66.4282
2021-12-22 01:08:20,66.4699
2021-12-22 01:08:21,66.4861
2021-12-22 01:08:22,66.4699
2021-12-22 01:08:23,66.4468
2021-12-22 01:08:24,66.4097
2021-12-22 01:08:25,66.4144
2021-12-22 01:08:26,66.4699
2021-12-22 01:08:27,66.4699
2021-12-22 01:08:28,66.4398
2021-12-22 01:08:29,66.4468
2021-12-22 01:08:30,66.5
2021-12-22 01:08:31,66.4792
2021-12-22 01:08:32,66.4491
2021-12-22 01:08:33,66.4144
2021-12-22 01:08:34,66.4074
2021-12-22 01:08:35,66.4838
2021-12-22 01:08:36,66.4931
2021-12-22 01:08:37,66.4236
2021-12-22 01:08:38,66.4167
2021-12-22 01:08:39,66.4468
2021-12-22 01:08:40,66.5
2021-12-22 01:08:41,66.4722
2021-12-22 01:08:42,66.4537
2021-12-22 01:08:43,66.4306
2021-12-22 01:08:44,66.4074
2021-12-22 01:08:45,66.4444
2021-12-22 01:08:46,66.4699
2021-12-22 01:08:47,66.4861
2021-12-22 01:08:48,66.4398
2021-12-22 01:08:49,66.4167
2021-12-22 01:08:50,66.4676
2021-12-22 01:08:51,66.4861
2021-12-22 01:08:52,66.5023
2021-12-22 01:08:53,66.4699
2021-12-22 01:08:54,66.4468
2021-12-22 01:08:55,66.4167
2021-12-22 01:08:56,66.4167
2021-12-22 01:08:57,66.4537
2021-12-22 01:08:58,66.4699
2021-12-22 01:08:59,66.463
2021-12-22 01:09:00,66.4236
2021-12-22 01:09:01,66.4236
2021-12-22 01:09:02,66.4074
2021-12-22 01:09:03,66.4537
2021-12-22 01:09:04,66.4769
2021-12-22 01:09:05,66.5093
2021-12-22 01:09:06,66.4861
2021-12-22 01:09:07,66.456
2021-12-22 01:09:08,66.4306
2021-12-22 01:09:09,66.4468
2021-12-22 01:09:10,66.4769
2021-12-22 01:09:11,66.5255
2021-12-22 01:09:12,66.4699
2021-12-22 01:09:13,66.4537
2021-12-22 01:09:14,66.4329
2021-12-22 01:09:15,66.4306
2021-12-22 01:09:16,66.4468
2021-12-22 01:09:17,66.456
2021-12-22 01:09:18,66.5069
2021-12-22 01:09:19,66.4861
2021-12-22 01:09:20,66.4074
2021-12-22 01:09:21,66.4167
2021-12-22 01:09:22,66.4398
2021-12-22 01:09:23,66.5
2021-12-22 01:09:24,66.5
2021-12-22 01:09:25,66.4699
2021-12-22 01:09:26,66.4468
2021-12-22 01:09:27,66.4074
2021-12-22 01:09:28,66.4306
2021-12-22 01:09:29,66.463
2021-12-22 01:09:30,66.4931
2021-12-22 01:09:31,66.4375
2021-12-22 01:09:32,66.4306
2021-12-22 01:09:33,66.4468
2021-12-22 01:09:34,66.5093
2021-12-22 01:09:35,66.4861
2021-12-22 01:09:36,66.4468
2021-12-22 01:09:37,66.4213
2021-12-22 01:09:38,66.4398
2021-12-22 01:09:39,66.4699
2021-12-22 01:09:40,66.5093
2021-12-22 01:09:41,66.456
2021-12-22 01:09:42,66.4144
2021-12-22 01:09:43,66.4468
2021-12-22 01:09:44,66.4931
2021-12-22 01:09:45,66.4306
2021-12-22 01:09:46,66.4306
2021-12-22 01:09:47,66.4144
2021-12-22 01:09:48,66.456
2021-12-22 01:09:49,66.5023
2021-12-22 01:09:50,66.4699
2021-12-22 01:09:51,66.456
2021-12-22 01:09:52,66.4398
2021-12-22 01:09:53,66.4838
2021-12-22 01:09:54,66.5
2021-12-22 01:09:55,66.4398
2021-12-22 01:09:56,66.4167
2021-12-22 01:09:57,66.3935
2021-12-22 01:09:58,66.4398
2021-12-22 01:09:59,66.4769
2021-12-22 01:10:00,66.5
2021-12-22 01:10:01,66.4861
2021-12-22 01:10:02,66.4398
2021-12-22 01:10:03,66.4375
2021-12-22 01:10:04,66.4606
2021-12-22 01:10:05,66.4699
2021-12-22 01:10:06,66.4769
2021-12-22 01:10:07,66.4699
2021-12-22 01:10:08,66.4468
2021-12-22 01:10:09,66.4329
2021-12-22 01:10:10,66.4213
2021-12-22 01:10:11,66.4468
2021-12-22 01:10:12,66.4838
2021-12-22 01:10:13,66.4769
2021-12-22 01:10:14,66.4699
2021-12-22 01:10:15,66.4074
2021-12-22 01:10:16,66.4306
2021-12-22 01:10:17,66.463
2021-12-22 01:10:18,66.4838
2021-12-22 01:10:19,66.5
2021-12-22 01:10:20,66.4792
2021-12-22 01:10:21,66.456
2021-12-22 01:10:22,66.4398
2021-12-22 01:10:23,66.4074
2021-12-22 01:10:24,66.4236
2021-12-22 01:10:25,66.5069
2021-12-22 01:10:26,66.4398
2021-12-22 01:10:27,66.4398
2021-12-22 01:10:28,66.4236
2021-12-22 01:10:29,66.4167
2021-12-22 01:10:30,66.4537
2021-12-22 01:10:31,66.4699
2021-12-22 01:10:32,66.4537
2021-12-22 01:10:33,66.5093
2021-12-22 01:10:34,66.5
2021-12-22 01:10:35,66.4398
2021-12-22 01:10:36,66.4398
2021-12-22 01:10:37,66.4468
2021-12-22 01:10:38,66.4931
2021-12-22 01:10:39,66.4931
2021-12-22 01:10:40,66.4606
2021-12-22 01:10:41,66.4398
2021-12-22 01:10:42,66.4167
2021-12-22 01:10:43,66.4375
2021-12-22 01:10:44,66.4699
2021-12-22 01:10:45,66.4861
2021-12-22 01:10:46,66.4931
2021-12-22 01:10:47,66.4306
2021-12-22 01:10:48,66.4074
2021-12-22 01:10:49,66.4398
2021-12-22 01:10:50,66.463
2021-12-22 01:10:51,66.5069
2021-12-22 01:10:52,66.4931
2021-12-22 01:10:53,66.4537
2021-12-22 01:10:54,66.4468
2021-12-22 01:10:55,66.3843
2021-12-22 01:10:56,66.4167
2021-12-22 01:10:57,66.4769
2021-12-22 01:10:58,66.4861
2021-12-22 01:10:59,66.4468
2021-12-22 01:11:00,66.4005
2021-12-22 01:11:01,66.4375
2021-12-22 01:11:02,66.4699
2021-12-22 01:11:03,66.5
2021-12-22 01:11:04,66.4699
2021-12-22 01:11:05,66.4468
2021-12-22 01:11:06,66.4398
2021-12-22 01:11:07,66.4236
2021-12-22 01:11:08,66.4931
2021-12-22 01:11:09,66.4468
2021-12-22 01:11:10,66.4468
2021-12-22 01:11:11,66.4074
2021-12-22 01:11:12,66.4468
2021-12-22 01:11:13,66.4699
2021-12-22 01:11:14,66.4861
2021-12-22 01:11:15,66.4699
2021-12-22 01:11:16,66.4468
2021-12-22 01:11:17,66.4144
2021-12-22 01:11:18,66.463
2021-12-22 01:11:19,66.463
2021-12-22 01:11:20,66.456
2021-12-22 01:11:21,66.4236
2021-12-22 01:11:22,66.456
2021-12-22 01:11:23,66.5023
2021-12-22 01:11:24,66.456
2021-12-22 01:11:25,66.4468
2021-12-22 01:11:26,66.4236
2021-12-22 01:11:27,66.4537
2021-12-22 01:11:28,66.4931
2021-12-22 01:11:29,66.4769
2021-12-22 01:11:30,66.4375
2021-12-22 01:11:31,66.4444
2021-12-22 01:11:32,66.4931
2021-12-22 01:11:33,66.4769
2021-12-22 01:11:34,66.4398
2021-12-22 01:11:35,66.4375
2021-12-22 01:11:36,66.4468
2021-12-22 01:11:37,66.5
2021-12-22 01:11:38,66.5093
2021-12-22 01:11:39,66.456
2021-12-22 01:11:40,66.4236
2021-12-22 01:11:41,66.463
2021-12-22 01:11:42,66.463
2021-12-22 01:11:43,66.4606
2021-12-22 01:11:44,66.4074
2021-12-22 01:11:45,66.4537
2021-12-22 01:11:46,66.4699
2021-12-22 01:11:47,66.4931
2021-12-22 01:11:48,66.4954
2021-12-22 01:11:49,66.4491
2021-12-22 01:11:50,66.4074
2021-12-22 01:11:51,66.5093
2021-12-22 01:11:52,66.5093
2021-12-22 01:11:53,66.4699
2021-12-22 01:11:54,66.4537
2021-12-22 01:11:55,66.4306
2021-12-22 01:11:56,66.4398
2021-12-22 01:11:57,66.463
2021-12-22 01:11:58,66.4861
2021-12-22 01:11:59,66.4699
2021-12-22 01:12:00,66.4537
2021-12-22 01:12:01,66.4398
2021-12-22 01:12:02,66.4398
2021-12-22 01:12:03,66.5
2021-12-22 01:12:04,66.4699
2021-12-22 01:12:05,66.4468
2021-12-22 01:12:06,66.4144
2021-12-22 01:12:07,66.4606
2021-12-22 01:12:08,66.4699
2021-12-22 01:12:09,66.4931
2021-12-22 01:12:10,66.4792
2021-12-22 01:12:11,66.4398
2021-12-22 01:12:12,66.4398
2021-12-22 01:12:13,66.4306
2021-12-22 01:12:14,66.4792
2021-12-22 01:12:15,66.4769
2021-12-22 01:12:16,66.4537
2021-12-22 01:12:17,66.4074
2021-12-22 01:12:18,66.4398
2021-12-22 01:12:19,66.4769
2021-12-22 01:12:20,66.4792
2021-12-22 01:12:21,66.5023
2021-12-22 01:12:22,66.463
2021-12-22 01:12:23,66.4398
2021-12-22 01:12:24,66.4468
2021-12-22 01:12:25,66.4931
2021-12-22 01:12:26,66.4722
2021-12-22 01:12:27,66.456
2021-12-22 01:12:28,66.4236
2021-12-22 01:12:29,66.4583
2021-12-22 01:12:30,66.4468
2021-12-22 01:12:31,66.4769
2021-12-22 01:12:32,66.4861
2021-12-22 01:12:33,66.4931
2021-12-22 01:12:34,66.4606
2021-12-22 01:12:35,66.4329
2021-12-22 01:12:36,66.4931
2021-12-22 01:12:37,66.4931
2021-12-22 01:12:38,66.4699
2021-12-22 01:12:39,66.4676
2021-12-22 01:12:40,66.4236
2021-12-22 01:12:41,66.4167
2021-12-22 01:12:42,66.4398
2021-12-22 01:12:43,66.4606
2021-12-22 01:12:44,66.4861
2021-12-22 01:12:45,66.5
2021-12-22 01:12:46,66.4375
2021-12-22 01:12:47,66.4213
2021-12-22 01:12:48,66.456
2021-12-22 01:12:49,66.463
2021-12-22 01:12:50,66.4861
2021-12-22 01:12:51,66.4699
2021-12-22 01:12:52,66.4468
2021-12-22 01:12:53,66.4468
2021-12-22 01:12:54,66.4236
2021-12-22 01:12:55,66.4144
2021-12-22 01:12:56,66.4838
2021-12-22 01:12:57,66.4931
2021-12-22 01:12:58,66.4699
2021-12-22 01:12:59,66.4398
2021-12-22 01:13:00,66.4144
2021-12-22 01:13:01,66.463
2021-12-22 01:13:02,66.463
2021-12-22 01:13:03,66.4722
2021-12-22 01:13:04,66.4792
2021-12-22 01:13:05,66.4538
2021-12-22 01:13:06,66.447
2021-12-22 01:13:07,66.4308
2021-12-22 01:13:08,66.4701
2021-12-22 01:13:09,66.4933
2021-12-22 01:13:10,66.447
2021-12-22 01:13:11,66.4538
2021-12-22 01:13:12,66.4167
2021-12-22 01:13:13,66.4236
2021-12-22 01:13:14,66.4606
2021-12-22 01:13:15,66.4861
2021-12-22 01:13:16,66.4954
2021-12-22 01:13:17,66.456
2021-12-22 01:13:18,66.4375
2021-12-22 01:13:19,66.4468
2021-12-22 01:13:20,66.4931
2021-12-22 01:13:21,66.4792
2021-12-22 01:13:22,66.4398
2021-12-22 01:13:23,66.4238
2021-12-22 01:13:24,66.3913
2021-12-22 01:13:25,66.447
2021-12-22 01:13:26,66.4863
2021-12-22 01:13:27,66.4933
2021-12-22 01:13:28,66.447
2021-12-22 01:13:29,66.4538
2021-12-22 01:13:30,66.4538
2021-12-22 01:13:31,66.5023
2021-12-22 01:13:32,66.4699
2021-12-22 01:13:33,66.4468
2021-12-22 01:13:34,66.4005
2021-12-22 01:13:35,66.4398
2021-12-22 01:13:36,66.5
2021-12-22 01:13:37,66.4861
2021-12-22 01:13:38,66.4537
2021-12-22 01:13:39,66.4144
2021-12-22 01:13:40,66.4699
2021-12-22 01:13:41,66.4792
2021-12-22 01:13:42,66.4398
2021-12-22 01:13:43,66.4074
2021-12-22 01:13:44,66.4468
2021-12-22 01:13:45,66.4861
2021-12-22 01:13:46,66.4861
2021-12-22 01:13:47,66.4398
2021-12-22 01:13:48,66.3981
2021-12-22 01:13:49,66.4468
2021-12-22 01:13:50,66.4861
2021-12-22 01:13:51,66.4468
2021-12-22 01:13:52,66.4236
2021-12-22 01:13:53,66.4468
2021-12-22 01:13:54,66.4931
2021-12-22 01:13:55,66.4722
2021-12-22 01:13:56,66.4606
2021-12-22 01:13:57,66.4144
2021-12-22 01:13:58,66.4375
2021-12-22 01:13:59,66.4699
2021-12-22 01:14:00,66.5324
2021-12-22 01:14:01,66.4792
2021-12-22 01:14:02,66.4699
2021-12-22 01:14:03,66.4699
2021-12-22 01:14:04,66.4699
2021-12-22 01:14:05,66.4606
2021-12-22 01:14:06,66.4236
2021-12-22 01:14:07,66.4236
2021-12-22 01:14:08,66.5
2021-12-22 01:14:09,66.5394
2021-12-22 01:14:10,66.5162
2021-12-22 01:14:11,66.5023
2021-12-22 01:14:12,66.4468
2021-12-22 01:14:13,66.5185
2021-12-22 01:14:14,66.5417
2021-12-22 01:14:15,66.5116
2021-12-22 01:14:16,66.5486
2021-12-22 01:14:17,66.625
2021-12-22 01:14:18,66.7199
2021-12-22 01:14:19,66.7523
2021-12-22 01:14:20,66.7292
2021-12-22 01:14:21,66.6736
2021-12-22 01:14:22,66.6505
2021-12-22 01:14:23,66.6898
2021-12-22 01:14:24,66.7986
2021-12-22 01:14:25,66.8079
2021-12-22 01:14:26,66.7685
2021-12-22 01:14:27,66.7132
2021-12-22 01:14:28,66.7456
2021-12-22 01:14:29,66.7849
2021-12-22 01:14:30,66.7988
2021-12-22 01:14:31,66.8773
2021-12-22 01:14:32,66.8935
2021-12-22 01:14:33,66.8773
2021-12-22 01:14:34,66.822
2021-12-22 01:14:35,66.8706
2021-12-22 01:14:36,66.9308
2021-12-22 01:14:37,66.9701
2021-12-22 01:14:38,66.9817
2021-12-22 01:14:39,66.9492
2021-12-22 01:14:40,66.9331
2021-12-22 01:14:41,66.9562
2021-12-22 01:14:42,66.9539
2021-12-22 01:14:43,67.0581
2021-12-22 01:14:44,67.0581
2021-12-22 01:14:45,67.021
2021-12-22 01:14:46,66.9956
2021-12-22 01:14:47,66.947
2021-12-22 01:14:48,66.9493
2021-12-22 01:14:49,66.9956
2021-12-22 01:14:50,67.0257
2021-12-22 01:14:51,67.0326
2021-12-22 01:14:52,67.0812
2021-12-22 01:14:53,67.0812
2021-12-22 01:14:54,67.0905
2021-12-22 01:14:55,67.0997
2021-12-22 01:14:56,67.146
2021-12-22 01:14:57,67.2525
2021-12-22 01:14:58,67.1854
2021-12-22 01:14:59,67.2155
2021-12-22 01:15:00,67.1991
2021-12-22 01:15:01,67.2222
2021-12-22 01:15:02,67.2292
2021-12-22 01:15:03,67.3079
2021-12-22 01:15:04,67.3472
2021-12-22 01:15:05,67.3426
2021-12-22 01:15:06,67.3426
2021-12-22 01:15:07,67.2778
2021-12-22 01:15:08,67.331
2021-12-22 01:15:09,67.331
2021-12-22 01:15:10,67.3796
2021-12-22 01:15:11,67.3171
2021-12-22 01:15:12,67.3009
2021-12-22 01:15:13,67.3171
2021-12-22 01:15:14,67.3565
2021-12-22 01:15:15,67.4097
2021-12-22 01:15:16,67.5185
2021-12-22 01:15:17,67.5069
2021-12-22 01:15:18,67.4352
2021-12-22 01:15:19,67.4028
2021-12-22 01:15:20,67.3958
2021-12-22 01:15:21,67.4167
2021-12-22 01:15:22,67.5208
2021-12-22 01:15:23,67.5046
2021-12-22 01:15:24,67.4722
2021-12-22 01:15:25,67.4792
2021-12-22 01:15:26,67.5764
2021-12-22 01:15:27,67.5764
2021-12-22 01:15:28,67.6389
2021-12-22 01:15:29,67.6227
2021-12-22 01:15:30,67.6296
2021-12-22 01:15:31,67.6458
2021-12-22 01:15:32,67.6389
2021-12-22 01:15:33,67.6782
2021-12-22 01:15:34,67.6227
2021-12-22 01:15:35,67.6227
2021-12-22 01:15:36,67.6458
2021-12-22 01:15:37,67.669
2021-12-22 01:15:38,67.6921
2021-12-22 01:15:39,67.6852
2021-12-22 01:15:40,67.6528
2021-12-22 01:15:41,67.6782
2021-12-22 01:15:42,67.7083
2021-12-22 01:15:43,67.7639
2021-12-22 01:15:44,67.8356
2021-12-22 01:15:45,67.7801
2021-12-22 01:15:46,67.787
2021-12-22 01:15:47,67.8032
2021-12-22 01:15:48,67.8657
2021-12-22 01:15:49,67.8495
2021-12-22 01:15:50,67.8287
2021-12-22 01:15:51,67.8426
2021-12-22 01:15:52,67.8958
2021-12-22 01:15:53,67.9213
2021-12-22 01:15:54,67.9051
2021-12-22 01:15:55,67.9491
2021-12-22 01:15:56,67.8889
2021-12-22 01:15:57,67.8588
2021-12-22 01:15:58,67.8819
2021-12-22 01:15:59,67.9514
2021-12-22 01:16:00,67.9907
2021-12-22 01:16:01,68.0463
2021-12-22 01:16:02,68.0139
2021-12-22 01:16:03,67.9583
2021-12-22 01:16:04,67.9676
2021-12-22 01:16:05,68.0463
2021-12-22 01:16:06,68.0995
2021-12-22 01:16:07,68.0856
2021-12-22 01:16:08,68.0602
2021-12-22 01:16:09,68.0301
2021-12-22 01:16:10,68.0926
2021-12-22 01:16:11,68.0926
2021-12-22 01:16:12,68.1551
2021-12-22 01:16:13,68.125
2021-12-22 01:16:14,68.1227
2021-12-22 01:16:15,68.1528
2021-12-22 01:16:16,68.1389
2021-12-22 01:16:17,68.1713
2021-12-22 01:16:18,68.1944
2021-12-22 01:16:19,68.1782
2021-12-22 01:16:20,68.1944
2021-12-22 01:16:21,68.2431
2021-12-22 01:16:22,68.2569
2021-12-22 01:16:23,68.2639
2021-12-22 01:16:24,68.2407
2021-12-22 01:16:25,68.2338
2021-12-22 01:16:26,68.2801
2021-12-22 01:16:27,68.2801
2021-12-22 01:16:28,68.2569
2021-12-22 01:16:29,68.2569
2021-12-22 01:16:30,68.3125
2021-12-22 01:16:31,68.375
2021-12-22 01:16:32,68.4144
2021-12-22 01:16:33,68.3218
2021-12-22 01:16:34,68.2569
2021-12-22 01:16:35,68.3125
2021-12-22 01:16:36,68.3657
2021-12-22 01:16:37,68.4375
2021-12-22 01:16:38,68.4375
2021-12-22 01:16:39,68.4537
2021-12-22 01:16:40,68.4606
2021-12-22 01:16:41,68.4838
2021-12-22 01:16:42,68.4931
2021-12-22 01:16:43,68.4931
2021-12-22 01:16:44,68.4769
2021-12-22 01:16:45,68.5718
2021-12-22 01:16:46,68.5394
2021-12-22 01:16:47,68.5162
2021-12-22 01:16:48,68.5
2021-12-22 01:16:49,68.5255
