时间,二次风调门
2021-12-22 00:32:41,19.7755
2021-12-22 00:32:42,19.7176
2021-12-22 00:32:43,19.7546
2021-12-22 00:32:44,19.7847
2021-12-22 00:32:45,19.7523
2021-12-22 00:32:46,19.6435
2021-12-22 00:32:47,19.5995
2021-12-22 00:32:48,19.7083
2021-12-22 00:32:49,19.7176
2021-12-22 00:32:50,19.6968
2021-12-22 00:32:51,19.6667
2021-12-22 00:32:52,19.6944
2021-12-22 00:32:53,19.6991
2021-12-22 00:32:54,19.7361
2021-12-22 00:32:55,19.6806
2021-12-22 00:32:56,19.6736
2021-12-22 00:32:57,19.8032
2021-12-22 00:32:58,19.7523
2021-12-22 00:32:59,19.8218
2021-12-22 00:33:00,19.838
2021-12-22 00:33:01,19.7778
2021-12-22 00:33:02,19.7431
2021-12-22 00:33:03,19.7523
2021-12-22 00:33:04,19.7523
2021-12-22 00:33:05,19.7407
2021-12-22 00:33:06,19.6806
2021-12-22 00:33:07,19.7569
2021-12-22 00:33:08,19.8426
2021-12-22 00:33:09,19.6435
2021-12-22 00:33:10,19.6319
2021-12-22 00:33:11,19.6319
2021-12-22 00:33:12,19.7431
2021-12-22 00:33:13,19.8866
2021-12-22 00:33:14,19.8935
2021-12-22 00:33:15,19.838
2021-12-22 00:33:16,19.8241
2021-12-22 00:33:17,19.8843
2021-12-22 00:33:18,19.9861
2021-12-22 00:33:19,19.9329
2021-12-22 00:33:20,20.0
2021-12-22 00:33:21,20.1204
2021-12-22 00:33:22,20.1968
2021-12-22 00:33:23,20.169
2021-12-22 00:33:24,20.1273
2021-12-22 00:33:25,20.1181
2021-12-22 00:33:26,20.2824
2021-12-22 00:33:27,20.3704
2021-12-22 00:33:28,20.3449
2021-12-22 00:33:29,20.3472
2021-12-22 00:33:30,20.3634
2021-12-22 00:33:31,20.4792
2021-12-22 00:33:32,20.5579
2021-12-22 00:33:33,20.581
2021-12-22 00:33:34,20.6343
2021-12-22 00:33:35,20.6528
2021-12-22 00:33:36,20.6157
2021-12-22 00:33:37,20.6528
2021-12-22 00:33:38,20.5995
2021-12-22 00:33:39,20.6829
2021-12-22 00:33:40,20.7454
2021-12-22 00:33:41,20.8079
2021-12-22 00:33:42,20.8333
2021-12-22 00:33:43,20.8264
2021-12-22 00:33:44,20.8333
2021-12-22 00:33:45,20.8009
2021-12-22 00:33:46,20.7616
2021-12-22 00:33:47,20.8843
2021-12-22 00:33:48,20.9838
2021-12-22 00:33:49,20.9144
2021-12-22 00:33:50,20.8125
2021-12-22 00:33:51,20.8958
2021-12-22 00:33:52,20.8958
2021-12-22 00:33:53,20.8588
2021-12-22 00:33:54,20.7616
2021-12-22 00:33:55,20.7778
2021-12-22 00:33:56,20.8843
2021-12-22 00:33:57,20.8727
2021-12-22 00:33:58,20.7106
2021-12-22 00:33:59,20.6528
2021-12-22 00:34:00,20.662
2021-12-22 00:34:01,20.6065
2021-12-22 00:34:02,20.5648
2021-12-22 00:34:03,20.4907
2021-12-22 00:34:04,20.4097
2021-12-22 00:34:05,20.3333
2021-12-22 00:34:06,20.3958
2021-12-22 00:34:07,20.3912
2021-12-22 00:34:08,20.2986
2021-12-22 00:34:09,20.206
2021-12-22 00:34:10,20.1806
2021-12-22 00:34:11,20.0903
2021-12-22 00:34:12,20.0255
2021-12-22 00:34:13,19.8611
2021-12-22 00:34:14,19.875
2021-12-22 00:34:15,19.831
2021-12-22 00:34:16,19.7431
2021-12-22 00:34:17,19.6019
2021-12-22 00:34:18,19.6019
2021-12-22 00:34:19,19.6829
2021-12-22 00:34:20,19.706
2021-12-22 00:34:21,19.6273
2021-12-22 00:34:22,19.5926
2021-12-22 00:34:23,19.6713
2021-12-22 00:34:24,19.706
2021-12-22 00:34:25,19.6736
2021-12-22 00:34:26,19.6134
2021-12-22 00:34:27,19.6319
2021-12-22 00:34:28,19.7037
2021-12-22 00:34:29,19.7176
2021-12-22 00:34:30,19.6713
2021-12-22 00:34:31,19.6574
2021-12-22 00:34:32,19.6435
2021-12-22 00:34:33,19.6528
2021-12-22 00:34:34,19.6713
2021-12-22 00:34:35,19.7407
2021-12-22 00:34:36,19.7407
2021-12-22 00:34:37,19.7153
2021-12-22 00:34:38,19.6574
2021-12-22 00:34:39,19.6273
2021-12-22 00:34:40,19.6875
2021-12-22 00:34:41,19.8125
2021-12-22 00:34:42,19.713
2021-12-22 00:34:43,19.6389
2021-12-22 00:34:44,19.6042
2021-12-22 00:34:45,19.6991
2021-12-22 00:34:46,19.7917
2021-12-22 00:34:47,19.9468
2021-12-22 00:34:48,19.9236
2021-12-22 00:34:49,19.9167
2021-12-22 00:34:50,19.9398
2021-12-22 00:34:51,19.9537
2021-12-22 00:34:52,20.0185
2021-12-22 00:34:53,20.0417
2021-12-22 00:34:54,20.0509
2021-12-22 00:34:55,20.1481
2021-12-22 00:34:56,20.1736
2021-12-22 00:34:57,20.1736
2021-12-22 00:34:58,20.2477
2021-12-22 00:34:59,20.3403
2021-12-22 00:35:00,20.3704
2021-12-22 00:35:01,20.3472
2021-12-22 00:35:02,20.4005
2021-12-22 00:35:03,20.4792
2021-12-22 00:35:04,20.4861
2021-12-22 00:35:05,20.5718
2021-12-22 00:35:06,20.6921
2021-12-22 00:35:07,20.6829
2021-12-22 00:35:08,20.6065
2021-12-22 00:35:09,20.5602
2021-12-22 00:35:10,20.6204
2021-12-22 00:35:11,20.6759
2021-12-22 00:35:12,20.7153
2021-12-22 00:35:13,20.6042
2021-12-22 00:35:14,20.5648
2021-12-22 00:35:15,20.6204
2021-12-22 00:35:16,20.7176
2021-12-22 00:35:17,20.7176
2021-12-22 00:35:18,20.6551
2021-12-22 00:35:19,20.6065
2021-12-22 00:35:20,20.6204
2021-12-22 00:35:21,20.6505
2021-12-22 00:35:22,20.6111
2021-12-22 00:35:23,20.6736
2021-12-22 00:35:24,20.6412
2021-12-22 00:35:25,20.5926
2021-12-22 00:35:26,20.5741
2021-12-22 00:35:27,20.4676
2021-12-22 00:35:28,20.4259
2021-12-22 00:35:29,20.4097
2021-12-22 00:35:30,20.3727
2021-12-22 00:35:31,20.3542
2021-12-22 00:35:32,20.3218
2021-12-22 00:35:33,20.2917
2021-12-22 00:35:34,20.2824
2021-12-22 00:35:35,20.1759
2021-12-22 00:35:36,20.1528
2021-12-22 00:35:37,20.162
2021-12-22 00:35:38,20.1273
2021-12-22 00:35:39,20.1574
2021-12-22 00:35:40,20.1019
2021-12-22 00:35:41,20.1644
2021-12-22 00:35:42,20.1343
2021-12-22 00:35:43,20.0255
2021-12-22 00:35:44,19.9259
2021-12-22 00:35:45,19.9421
2021-12-22 00:35:46,19.9838
2021-12-22 00:35:47,19.9375
2021-12-22 00:35:48,19.9537
2021-12-22 00:35:49,20.0648
2021-12-22 00:35:50,20.0579
2021-12-22 00:35:51,19.9468
2021-12-22 00:35:52,19.8681
2021-12-22 00:35:53,19.9306
2021-12-22 00:35:54,20.088
2021-12-22 00:35:55,20.037
2021-12-22 00:35:56,19.963
2021-12-22 00:35:57,19.8565
2021-12-22 00:35:58,19.9097
2021-12-22 00:35:59,20.0394
2021-12-22 00:36:00,20.0394
2021-12-22 00:36:01,20.0394
2021-12-22 00:36:02,20.0208
2021-12-22 00:36:03,20.0185
2021-12-22 00:36:04,19.9514
2021-12-22 00:36:05,19.9792
2021-12-22 00:36:06,20.0162
2021-12-22 00:36:07,20.0046
2021-12-22 00:36:08,20.0417
2021-12-22 00:36:09,19.9792
2021-12-22 00:36:10,19.8704
2021-12-22 00:36:11,19.875
2021-12-22 00:36:12,19.9537
2021-12-22 00:36:13,19.963
2021-12-22 00:36:14,19.9236
2021-12-22 00:36:15,19.9144
2021-12-22 00:36:16,19.8171
2021-12-22 00:36:17,19.8148
2021-12-22 00:36:18,19.7384
2021-12-22 00:36:19,19.713
2021-12-22 00:36:20,19.6667
2021-12-22 00:36:21,19.6875
2021-12-22 00:36:22,19.6481
2021-12-22 00:36:23,19.6759
2021-12-22 00:36:24,19.6968
2021-12-22 00:36:25,19.6875
2021-12-22 00:36:26,19.6296
2021-12-22 00:36:27,19.6667
2021-12-22 00:36:28,19.6343
2021-12-22 00:36:29,19.6412
2021-12-22 00:36:30,19.6944
2021-12-22 00:36:31,19.6898
2021-12-22 00:36:32,19.7037
2021-12-22 00:36:33,19.7176
2021-12-22 00:36:34,19.7014
2021-12-22 00:36:35,19.6875
2021-12-22 00:36:36,19.6968
2021-12-22 00:36:37,19.6435
2021-12-22 00:36:38,19.6319
2021-12-22 00:36:39,19.6782
2021-12-22 00:36:40,19.7083
2021-12-22 00:36:41,19.6736
2021-12-22 00:36:42,19.6644
2021-12-22 00:36:43,19.6644
2021-12-22 00:36:44,19.6667
2021-12-22 00:36:45,19.6736
2021-12-22 00:36:46,19.6736
2021-12-22 00:36:47,19.6829
2021-12-22 00:36:48,19.6505
2021-12-22 00:36:49,19.6505
2021-12-22 00:36:50,19.6782
2021-12-22 00:36:51,19.7199
2021-12-22 00:36:52,19.7106
2021-12-22 00:36:53,19.7731
2021-12-22 00:36:54,19.7523
2021-12-22 00:36:55,19.7292
2021-12-22 00:36:56,19.6435
2021-12-22 00:36:57,19.6273
2021-12-22 00:36:58,19.7176
2021-12-22 00:36:59,19.8287
2021-12-22 00:37:00,19.838
2021-12-22 00:37:01,19.8241
2021-12-22 00:37:02,19.8611
2021-12-22 00:37:03,19.875
2021-12-22 00:37:04,19.8472
2021-12-22 00:37:05,19.8449
2021-12-22 00:37:06,19.9514
2021-12-22 00:37:07,19.9468
2021-12-22 00:37:08,19.9537
2021-12-22 00:37:09,19.9097
2021-12-22 00:37:10,19.8287
2021-12-22 00:37:11,19.7917
2021-12-22 00:37:12,19.8519
2021-12-22 00:37:13,19.8819
2021-12-22 00:37:14,19.9074
2021-12-22 00:37:15,19.9468
2021-12-22 00:37:16,19.9352
2021-12-22 00:37:17,19.8542
2021-12-22 00:37:18,19.7847
2021-12-22 00:37:19,19.7755
2021-12-22 00:37:20,19.7986
2021-12-22 00:37:21,19.8287
2021-12-22 00:37:22,19.7315
2021-12-22 00:37:23,19.6435
2021-12-22 00:37:24,19.588
2021-12-22 00:37:25,19.7106
2021-12-22 00:37:26,19.7106
2021-12-22 00:37:27,19.6644
2021-12-22 00:37:28,19.6528
2021-12-22 00:37:29,19.6505
2021-12-22 00:37:30,19.6204
2021-12-22 00:37:31,19.6644
2021-12-22 00:37:32,19.6574
2021-12-22 00:37:33,19.6505
2021-12-22 00:37:34,19.6366
2021-12-22 00:37:35,19.6968
2021-12-22 00:37:36,19.6505
2021-12-22 00:37:37,19.6273
2021-12-22 00:37:38,19.6481
2021-12-22 00:37:39,19.6898
2021-12-22 00:37:40,19.6944
2021-12-22 00:37:41,19.6505
2021-12-22 00:37:42,19.6875
2021-12-22 00:37:43,19.6644
2021-12-22 00:37:44,19.6505
2021-12-22 00:37:45,19.6644
2021-12-22 00:37:46,19.6551
2021-12-22 00:37:47,19.6644
2021-12-22 00:37:48,19.6875
2021-12-22 00:37:49,19.6505
2021-12-22 00:37:50,19.6343
2021-12-22 00:37:51,19.6481
2021-12-22 00:37:52,19.6574
2021-12-22 00:37:53,19.6597
2021-12-22 00:37:54,19.6481
2021-12-22 00:37:55,19.6875
2021-12-22 00:37:56,19.6968
2021-12-22 00:37:57,19.6968
2021-12-22 00:37:58,19.6736
2021-12-22 00:37:59,19.6574
2021-12-22 00:38:00,19.6435
2021-12-22 00:38:01,19.6597
2021-12-22 00:38:02,19.6273
2021-12-22 00:38:03,19.6806
2021-12-22 00:38:04,19.6505
2021-12-22 00:38:05,19.6713
2021-12-22 00:38:06,19.7106
2021-12-22 00:38:07,19.6736
2021-12-22 00:38:08,19.6736
2021-12-22 00:38:09,19.6644
2021-12-22 00:38:10,19.6667
2021-12-22 00:38:11,19.6968
2021-12-22 00:38:12,19.6644
2021-12-22 00:38:13,19.6968
2021-12-22 00:38:14,19.6528
2021-12-22 00:38:15,19.6111
2021-12-22 00:38:16,19.6412
2021-12-22 00:38:17,19.6806
2021-12-22 00:38:18,19.7106
2021-12-22 00:38:19,19.6875
2021-12-22 00:38:20,19.6644
2021-12-22 00:38:21,19.6134
2021-12-22 00:38:22,19.6412
2021-12-22 00:38:23,19.6412
2021-12-22 00:38:24,19.6806
2021-12-22 00:38:25,19.6875
2021-12-22 00:38:26,19.7014
2021-12-22 00:38:27,19.6736
2021-12-22 00:38:28,19.6713
2021-12-22 00:38:29,19.6806
2021-12-22 00:38:30,19.6644
2021-12-22 00:38:31,19.6435
2021-12-22 00:38:32,19.6343
2021-12-22 00:38:33,19.6875
2021-12-22 00:38:34,19.6736
2021-12-22 00:38:35,19.6481
2021-12-22 00:38:36,19.6806
2021-12-22 00:38:37,19.6597
2021-12-22 00:38:38,19.6667
2021-12-22 00:38:39,19.6412
2021-12-22 00:38:40,19.6644
2021-12-22 00:38:41,19.6597
2021-12-22 00:38:42,19.6597
2021-12-22 00:38:43,19.6875
2021-12-22 00:38:44,19.6551
2021-12-22 00:38:45,19.6875
2021-12-22 00:38:46,19.6505
2021-12-22 00:38:47,19.6944
2021-12-22 00:38:48,19.6806
2021-12-22 00:38:49,19.6505
2021-12-22 00:38:50,19.6806
2021-12-22 00:38:51,19.6412
2021-12-22 00:38:52,19.6412
2021-12-22 00:38:53,19.6806
2021-12-22 00:38:54,19.6713
2021-12-22 00:38:55,19.6597
2021-12-22 00:38:56,19.6597
2021-12-22 00:38:57,19.6667
2021-12-22 00:38:58,19.6412
2021-12-22 00:38:59,19.625
2021-12-22 00:39:00,19.6875
2021-12-22 00:39:01,19.6968
2021-12-22 00:39:02,19.6343
2021-12-22 00:39:03,19.6667
2021-12-22 00:39:04,19.6343
2021-12-22 00:39:05,19.6875
2021-12-22 00:39:06,19.6944
2021-12-22 00:39:07,19.6898
2021-12-22 00:39:08,19.6968
2021-12-22 00:39:09,19.6343
2021-12-22 00:39:10,19.6181
2021-12-22 00:39:11,19.6551
2021-12-22 00:39:12,19.6875
2021-12-22 00:39:13,19.7338
2021-12-22 00:39:14,19.6551
2021-12-22 00:39:15,19.588
2021-12-22 00:39:16,19.6806
2021-12-22 00:39:17,19.6875
2021-12-22 00:39:18,19.6667
2021-12-22 00:39:19,19.6181
2021-12-22 00:39:20,19.6782
2021-12-22 00:39:21,19.6875
2021-12-22 00:39:22,19.6713
2021-12-22 00:39:23,19.6782
2021-12-22 00:39:24,19.662
2021-12-22 00:39:25,19.6806
2021-12-22 00:39:26,19.6505
2021-12-22 00:39:27,19.6505
2021-12-22 00:39:28,19.6343
2021-12-22 00:39:29,19.6435
2021-12-22 00:39:30,19.6412
2021-12-22 00:39:31,19.6574
2021-12-22 00:39:32,19.6574
2021-12-22 00:39:33,19.6644
2021-12-22 00:39:34,19.6829
2021-12-22 00:39:35,19.6829
2021-12-22 00:39:36,19.6829
2021-12-22 00:39:37,19.6944
2021-12-22 00:39:38,19.6412
2021-12-22 00:39:39,19.6435
2021-12-22 00:39:40,19.6852
2021-12-22 00:39:41,19.6412
2021-12-22 00:39:42,19.6713
2021-12-22 00:39:43,19.6319
2021-12-22 00:39:44,19.7014
2021-12-22 00:39:45,19.7014
2021-12-22 00:39:46,19.6505
2021-12-22 00:39:47,19.6806
2021-12-22 00:39:48,19.6898
2021-12-22 00:39:49,19.6574
2021-12-22 00:39:50,19.6366
2021-12-22 00:39:51,19.6181
2021-12-22 00:39:52,19.6412
2021-12-22 00:39:53,19.7431
2021-12-22 00:39:54,19.6782
2021-12-22 00:39:55,19.6551
2021-12-22 00:39:56,19.6644
2021-12-22 00:39:57,19.6806
2021-12-22 00:39:58,19.6505
2021-12-22 00:39:59,19.6412
2021-12-22 00:40:00,19.6343
2021-12-22 00:40:01,19.6713
2021-12-22 00:40:02,19.6505
2021-12-22 00:40:03,19.6574
2021-12-22 00:40:04,19.6782
2021-12-22 00:40:05,19.6644
2021-12-22 00:40:06,19.6505
2021-12-22 00:40:07,19.6829
2021-12-22 00:40:08,19.6273
2021-12-22 00:40:09,19.6412
2021-12-22 00:40:10,19.6782
2021-12-22 00:40:11,19.6944
2021-12-22 00:40:12,19.7569
2021-12-22 00:40:13,19.7593
2021-12-22 00:40:14,19.6412
2021-12-22 00:40:15,19.6644
2021-12-22 00:40:16,19.7523
2021-12-22 00:40:17,19.7523
2021-12-22 00:40:18,19.7801
2021-12-22 00:40:19,19.6991
2021-12-22 00:40:20,19.7986
2021-12-22 00:40:21,19.9005
2021-12-22 00:40:22,19.8449
2021-12-22 00:40:23,19.7176
2021-12-22 00:40:24,19.6644
2021-12-22 00:40:25,19.6875
2021-12-22 00:40:26,19.706
2021-12-22 00:40:27,19.6968
2021-12-22 00:40:28,19.75
2021-12-22 00:40:29,19.7361
2021-12-22 00:40:30,19.7199
2021-12-22 00:40:31,19.8032
2021-12-22 00:40:32,19.8171
2021-12-22 00:40:33,19.8148
2021-12-22 00:40:34,19.669
2021-12-22 00:40:35,19.6296
2021-12-22 00:40:36,19.6412
2021-12-22 00:40:37,19.6806
2021-12-22 00:40:38,19.7014
2021-12-22 00:40:39,19.6991
2021-12-22 00:40:40,19.7384
2021-12-22 00:40:41,19.7014
2021-12-22 00:40:42,19.7106
2021-12-22 00:40:43,19.6898
2021-12-22 00:40:44,19.6782
2021-12-22 00:40:45,19.6435
2021-12-22 00:40:46,19.6806
2021-12-22 00:40:47,19.6898
2021-12-22 00:40:48,19.6806
2021-12-22 00:40:49,19.6343
2021-12-22 00:40:50,19.625
2021-12-22 00:40:51,19.6667
2021-12-22 00:40:52,19.713
2021-12-22 00:40:53,19.7708
2021-12-22 00:40:54,19.6991
2021-12-22 00:40:55,19.6019
2021-12-22 00:40:56,19.5949
2021-12-22 00:40:57,19.6574
2021-12-22 00:40:58,19.6944
2021-12-22 00:40:59,19.6505
2021-12-22 00:41:00,19.7593
2021-12-22 00:41:01,19.7593
2021-12-22 00:41:02,19.7523
2021-12-22 00:41:03,19.6111
2021-12-22 00:41:04,19.6157
2021-12-22 00:41:05,19.6713
2021-12-22 00:41:06,19.7407
2021-12-22 00:41:07,19.6574
2021-12-22 00:41:08,19.6759
2021-12-22 00:41:09,19.7361
2021-12-22 00:41:10,19.7454
2021-12-22 00:41:11,19.5995
2021-12-22 00:41:12,19.5926
2021-12-22 00:41:13,19.6806
2021-12-22 00:41:14,19.8056
2021-12-22 00:41:15,19.7384
2021-12-22 00:41:16,19.6343
2021-12-22 00:41:17,19.5949
2021-12-22 00:41:18,19.7083
2021-12-22 00:41:19,19.7986
2021-12-22 00:41:20,19.8125
2021-12-22 00:41:21,19.6829
2021-12-22 00:41:22,19.6852
2021-12-22 00:41:23,19.7292
2021-12-22 00:41:24,19.7731
2021-12-22 00:41:25,19.7824
2021-12-22 00:41:26,19.6898
2021-12-22 00:41:27,19.7523
2021-12-22 00:41:28,19.831
2021-12-22 00:41:29,19.8519
2021-12-22 00:41:30,19.7431
2021-12-22 00:41:31,19.6736
2021-12-22 00:41:32,19.7037
2021-12-22 00:41:33,19.75
2021-12-22 00:41:34,19.7593
2021-12-22 00:41:35,19.713
2021-12-22 00:41:36,19.7454
2021-12-22 00:41:37,19.7106
2021-12-22 00:41:38,19.6574
2021-12-22 00:41:39,19.6412
2021-12-22 00:41:40,19.6667
2021-12-22 00:41:41,19.7106
2021-12-22 00:41:42,19.6505
2021-12-22 00:41:43,19.6782
2021-12-22 00:41:44,19.6782
2021-12-22 00:41:45,19.6667
2021-12-22 00:41:46,19.6875
2021-12-22 00:41:47,19.6435
2021-12-22 00:41:48,19.6644
2021-12-22 00:41:49,19.6875
2021-12-22 00:41:50,19.6713
2021-12-22 00:41:51,19.7037
2021-12-22 00:41:52,19.706
2021-12-22 00:41:53,19.7292
2021-12-22 00:41:54,19.6366
2021-12-22 00:41:55,19.5787
2021-12-22 00:41:56,19.6574
2021-12-22 00:41:57,19.706
2021-12-22 00:41:58,19.7338
2021-12-22 00:41:59,19.6366
2021-12-22 00:42:00,19.6481
2021-12-22 00:42:01,19.6574
2021-12-22 00:42:02,19.6644
2021-12-22 00:42:03,19.6551
2021-12-22 00:42:04,19.6343
2021-12-22 00:42:05,19.6759
2021-12-22 00:42:06,19.6806
2021-12-22 00:42:07,19.6412
2021-12-22 00:42:08,19.6667
2021-12-22 00:42:09,19.6644
2021-12-22 00:42:10,19.6898
2021-12-22 00:42:11,19.6435
2021-12-22 00:42:12,19.6505
2021-12-22 00:42:13,19.6181
2021-12-22 00:42:14,19.6343
2021-12-22 00:42:15,19.7245
2021-12-22 00:42:16,19.8194
2021-12-22 00:42:17,19.8079
2021-12-22 00:42:18,19.7685
2021-12-22 00:42:19,19.7338
2021-12-22 00:42:20,19.7199
2021-12-22 00:42:21,19.7176
2021-12-22 00:42:22,19.7106
2021-12-22 00:42:23,19.7662
2021-12-22 00:42:24,19.8148
2021-12-22 00:42:25,19.713
2021-12-22 00:42:26,19.713
2021-12-22 00:42:27,19.7014
2021-12-22 00:42:28,19.6944
2021-12-22 00:42:29,19.7523
2021-12-22 00:42:30,19.6898
2021-12-22 00:42:31,19.6273
2021-12-22 00:42:32,19.6667
2021-12-22 00:42:33,19.6597
2021-12-22 00:42:34,19.7269
2021-12-22 00:42:35,19.7894
2021-12-22 00:42:36,19.6921
2021-12-22 00:42:37,19.6366
2021-12-22 00:42:38,19.6574
2021-12-22 00:42:39,19.6736
2021-12-22 00:42:40,19.6898
2021-12-22 00:42:41,19.6782
2021-12-22 00:42:42,19.6713
2021-12-22 00:42:43,19.6644
2021-12-22 00:42:44,19.6944
2021-12-22 00:42:45,19.6806
2021-12-22 00:42:46,19.6736
2021-12-22 00:42:47,19.6736
2021-12-22 00:42:48,19.6644
2021-12-22 00:42:49,19.6875
2021-12-22 00:42:50,19.6412
2021-12-22 00:42:51,19.7106
2021-12-22 00:42:52,19.6898
2021-12-22 00:42:53,19.6597
2021-12-22 00:42:54,19.6713
2021-12-22 00:42:55,19.6968
2021-12-22 00:42:56,19.6505
2021-12-22 00:42:57,19.6505
2021-12-22 00:42:58,19.6273
2021-12-22 00:42:59,19.6435
2021-12-22 00:43:00,19.7199
2021-12-22 00:43:01,19.6806
2021-12-22 00:43:02,19.6736
2021-12-22 00:43:03,19.6806
2021-12-22 00:43:04,19.6968
2021-12-22 00:43:05,19.6968
2021-12-22 00:43:06,19.6273
2021-12-22 00:43:07,19.6343
2021-12-22 00:43:08,19.6736
2021-12-22 00:43:09,19.6551
2021-12-22 00:43:10,19.6343
2021-12-22 00:43:11,19.6574
2021-12-22 00:43:12,19.6806
2021-12-22 00:43:13,19.7176
2021-12-22 00:43:14,19.6875
2021-12-22 00:43:15,19.6806
2021-12-22 00:43:16,19.6829
2021-12-22 00:43:17,19.6574
2021-12-22 00:43:18,19.6481
2021-12-22 00:43:19,19.625
2021-12-22 00:43:20,19.6343
2021-12-22 00:43:21,19.6551
2021-12-22 00:43:22,19.6875
2021-12-22 00:43:23,19.6875
2021-12-22 00:43:24,19.6667
2021-12-22 00:43:25,19.6435
2021-12-22 00:43:26,19.6343
2021-12-22 00:43:27,19.6644
2021-12-22 00:43:28,19.6412
2021-12-22 00:43:29,19.7245
2021-12-22 00:43:30,19.6806
2021-12-22 00:43:31,19.7755
2021-12-22 00:43:32,19.831
2021-12-22 00:43:33,19.7593
2021-12-22 00:43:34,19.6019
2021-12-22 00:43:35,19.6227
2021-12-22 00:43:36,19.7338
2021-12-22 00:43:37,19.8079
2021-12-22 00:43:38,19.6713
2021-12-22 00:43:39,19.7407
2021-12-22 00:43:40,19.8588
2021-12-22 00:43:41,19.8148
2021-12-22 00:43:42,19.5949
2021-12-22 00:43:43,19.5949
2021-12-22 00:43:44,19.6505
2021-12-22 00:43:45,19.6968
2021-12-22 00:43:46,19.6574
2021-12-22 00:43:47,19.6505
2021-12-22 00:43:48,19.6713
2021-12-22 00:43:49,19.6597
2021-12-22 00:43:50,19.75
2021-12-22 00:43:51,19.7292
2021-12-22 00:43:52,19.6343
2021-12-22 00:43:53,19.6019
2021-12-22 00:43:54,19.6898
2021-12-22 00:43:55,19.6597
2021-12-22 00:43:56,19.6343
2021-12-22 00:43:57,19.6273
2021-12-22 00:43:58,19.6875
2021-12-22 00:43:59,19.6574
2021-12-22 00:44:00,19.6875
2021-12-22 00:44:01,19.6505
2021-12-22 00:44:02,19.6528
2021-12-22 00:44:03,19.6597
2021-12-22 00:44:04,19.6389
2021-12-22 00:44:05,19.662
2021-12-22 00:44:06,19.6875
2021-12-22 00:44:07,19.6875
2021-12-22 00:44:08,19.6875
2021-12-22 00:44:09,19.6713
2021-12-22 00:44:10,19.6505
2021-12-22 00:44:11,19.6944
2021-12-22 00:44:12,19.6481
2021-12-22 00:44:13,19.7199
2021-12-22 00:44:14,19.6944
2021-12-22 00:44:15,19.6343
2021-12-22 00:44:16,19.6435
2021-12-22 00:44:17,19.7014
2021-12-22 00:44:18,19.6898
2021-12-22 00:44:19,19.6782
2021-12-22 00:44:20,19.6898
2021-12-22 00:44:21,19.6204
2021-12-22 00:44:22,19.6204
2021-12-22 00:44:23,19.6412
2021-12-22 00:44:24,19.6574
2021-12-22 00:44:25,19.6898
2021-12-22 00:44:26,19.6898
2021-12-22 00:44:27,19.6713
2021-12-22 00:44:28,19.6667
2021-12-22 00:44:29,19.6574
2021-12-22 00:44:30,19.6343
2021-12-22 00:44:31,19.6782
2021-12-22 00:44:32,19.6481
2021-12-22 00:44:33,19.6806
2021-12-22 00:44:34,19.6597
2021-12-22 00:44:35,19.713
2021-12-22 00:44:36,19.7523
2021-12-22 00:44:37,19.7569
2021-12-22 00:44:38,19.7662
2021-12-22 00:44:39,19.8287
2021-12-22 00:44:40,19.8426
2021-12-22 00:44:41,19.8287
2021-12-22 00:44:42,19.7523
2021-12-22 00:44:43,19.7824
2021-12-22 00:44:44,19.8472
2021-12-22 00:44:45,19.8912
2021-12-22 00:44:46,19.8449
2021-12-22 00:44:47,19.7662
2021-12-22 00:44:48,19.7153
2021-12-22 00:44:49,19.6667
2021-12-22 00:44:50,19.7292
2021-12-22 00:44:51,19.6759
2021-12-22 00:44:52,19.6806
2021-12-22 00:44:53,19.6898
2021-12-22 00:44:54,19.6343
2021-12-22 00:44:55,19.6389
2021-12-22 00:44:56,19.6481
2021-12-22 00:44:57,19.6944
2021-12-22 00:44:58,19.6806
2021-12-22 00:44:59,19.6875
2021-12-22 00:45:00,19.6898
2021-12-22 00:45:01,19.6435
2021-12-22 00:45:02,19.6435
2021-12-22 00:45:03,19.6181
2021-12-22 00:45:04,19.6713
2021-12-22 00:45:05,19.7199
2021-12-22 00:45:06,19.6806
2021-12-22 00:45:07,19.6597
2021-12-22 00:45:08,19.7037
2021-12-22 00:45:09,19.7037
2021-12-22 00:45:10,19.6968
2021-12-22 00:45:11,19.6574
2021-12-22 00:45:12,19.6736
2021-12-22 00:45:13,19.6574
2021-12-22 00:45:14,19.662
2021-12-22 00:45:15,19.6273
2021-12-22 00:45:16,19.6713
2021-12-22 00:45:17,19.6875
2021-12-22 00:45:18,19.7014
2021-12-22 00:45:19,19.6806
2021-12-22 00:45:20,19.6412
2021-12-22 00:45:21,19.6481
2021-12-22 00:45:22,19.6343
2021-12-22 00:45:23,19.6366
2021-12-22 00:45:24,19.6481
2021-12-22 00:45:25,19.6806
2021-12-22 00:45:26,19.6713
2021-12-22 00:45:27,19.6435
2021-12-22 00:45:28,19.6412
2021-12-22 00:45:29,19.6597
2021-12-22 00:45:30,19.6343
2021-12-22 00:45:31,19.6574
2021-12-22 00:45:32,19.6875
2021-12-22 00:45:33,19.6852
2021-12-22 00:45:34,19.7037
2021-12-22 00:45:35,19.6273
2021-12-22 00:45:36,19.6505
2021-12-22 00:45:37,19.6713
2021-12-22 00:45:38,19.6806
2021-12-22 00:45:39,19.6644
